user_id,cluster
3c034aea-568a-4188-80dc-07ac9c8b7214,9
3c12c348-0da9-427a-903d-47b58839421b,9
3c1a1371-73b5-4530-8886-d64f39ee0dea,21
3c1a50b9-0c5d-4063-af05-194ba83de708,5
3c2b56ba-e7f2-4f21-a3f6-4c1ea32c7606,7
3c2f047c-00e8-4c6a-a665-e729bd8a99d5,3
3c39a987-e2a8-4099-b514-7197795892fb,14
3c3c7afa-22f7-4a2e-b289-f74c3aa58f6d,12
3c4e4b83-722b-4d43-96c8-3a59e874c010,5
3c4f6c30-5ced-45bf-a9b7-8c1bf5a9daf8,3
3c629f36-9df7-4624-a286-1371b1ee52ab,4
3c64479c-5899-48cb-80fc-edaf1dadef64,3
3c68ffff-4e26-4409-b85e-dc84b2d28020,9
3c778d3a-b7cd-425f-bb6a-b027e9e7dde3,16
3c7d240a-135e-4403-848c-5652834c763a,23
3c948187-2471-4963-8e53-a3e8be11243d,10
3c9573ee-b567-4266-974d-e8cbdee965ae,1
3cac6cba-5a5b-4106-a39c-a4c61c2822b4,7
3cace1dd-40c1-4d86-8fd8-0f3c2e6cd534,15
3caed30b-3024-4de0-b432-ee368be68011,24
3cba05bb-e855-4b71-91a5-c2f3fb60aa16,24
3cbb8aa1-b373-449e-bdad-1a7fff7e55d2,16
3ce23dcb-ff2c-4def-8220-e1983f118915,5
3ce263bd-56a5-47d6-8088-1519d23acada,1
3ce42dc8-3311-4ae2-ba7b-30f77b60f8b9,1
3ce8f38e-4782-44fa-b3ae-8cd7a7ab382c,12
3d1db567-c3d6-485f-ad0d-a88d2ac3b9d8,21
3d288796-59ff-4d39-8468-c2a9e73f57cf,2
3d298938-1e73-450d-930a-ba414ccd101d,14
3d3f5f0e-45e7-4e29-969d-a76c9068dc90,2
3d535d93-ec2b-466b-9af8-bace9ffcf543,13
3d56482d-8e90-4b05-baeb-b64afd7060c8,8
3d622add-b7c7-41cb-bb27-7e18b065c2ff,21
3d654d39-1957-4aae-af23-8c39d2f0c5b9,24
3d6f68c3-cab5-4858-83ad-c096e8362f8b,19
3d7ce0f7-a6f7-4477-9884-c8a18101222e,24
3d852071-1196-48cd-b02a-e67d4ed8c404,23
3d8fe653-4e9c-4cba-bcfc-7b79e6362840,10
3d9242de-e7a4-4bce-b140-20cdeb26e50c,6
3d96c8ea-3237-4a9b-838d-aede5586654a,22
3da912e6-67a2-44fe-ae39-4a69e566c917,13
3dba5560-dbc6-4c64-8474-655fa0ec995c,1
3dc3aa5a-571c-4713-8a31-22b272c228b8,10
3dcefe03-d99e-4b4f-8739-3e8b866c5381,3
3dd16efa-b727-480f-870f-96862e3c8941,5
3dd38ca3-d26b-45a4-b4bd-3561ea627148,14
3ddeb62e-1fdd-4264-9d39-4bf31887a10e,16
3ddfbf5b-46c8-4536-9224-510c41fef831,8
3deb4cea-fc0f-479b-82b6-fe05bd449898,9
3df201d7-f529-4579-a86a-e35fb6da14ac,24
3dfc33a3-3b64-4909-837e-5ae9ae62207e,4
3dff1b48-0639-4ee4-b6e4-fc144c11a36c,9
3e0d6d4a-486d-4563-acfc-9a8ebef542e1,24
3e1165c2-cc35-46b8-94e5-fab49dc280d7,18
3e20efc7-bf1d-4081-8f49-c5c8e9260887,21
3e2d3d08-e166-431c-92ff-0ccd1473ed9a,15
3e3043e6-7f7e-4bfc-85e3-4e10b2c55f46,6
3e4bf781-df9f-4776-83a7-6255839a31c6,20
3e560235-d83a-4fa3-afaa-0593a5a52933,18
3e5f31d7-b55d-48b9-951b-c03c83e5a809,8
3e5f7b30-c983-4f2f-a750-8b7c75e36d18,8
3e6e6042-0f92-4e4a-ab48-249a74be98ff,13
3e6ed955-2d15-4e72-8fff-c993fd5753a5,9
3e80060b-6121-4fe5-8508-e75c827e1cc5,21
3e85b2f4-2fb6-463c-aad9-e4c478b8b3a6,13
3e904b5d-470e-4e63-a316-e83b3b590fe5,15
3e909123-719b-411f-a9b9-3dc32731538b,13
3e9fac3e-0865-4409-bb63-76e44ac86087,20
3ea87dcc-9f79-45f9-b4c3-3ebfccd159f4,22
3eadac82-74e0-4ae9-8954-fd01128934cf,20
3eb3a99f-7252-45f1-b786-575a8d75f094,8
3eb7e8eb-007a-41bc-8899-737461fbafe2,23
3ebc1ceb-23bf-4189-b0bb-8c389f9122bb,24
3ec76f39-6c71-4b63-a725-1c6d328eed40,23
3edb6198-32a5-496d-b0fb-4ced437f7146,7
3ee5813f-a27f-405e-9da5-307b3629bdf7,20
3eeed64a-f327-44d3-af16-de672b7ac2f3,7
3ef742cc-9818-4219-91aa-730be02cefc9,6
3ef8d4f8-c248-4bb4-88b9-af6719db83d6,3
3f00bae8-1c8f-414f-bcf2-e10ed5aafd6f,8
3f09bc99-75f0-40e7-b1ab-91bba5571c1f,17
3f2371e3-4c80-4585-9767-cf65f50660ee,16
3f2c0a59-9d78-4f43-b483-ea6b9eec5899,21
3f2ed8be-7323-4ceb-9bec-8325ff48e5d6,24
3f323ff3-1aa1-43e1-a304-a9d44fb9047c,2
3f3e3377-f3ec-45fa-b2d7-e2255b411f4b,18
3f4018d6-8704-40b5-a4e2-142588ea9fe8,2
3f787837-f3fa-4c41-a148-8976ede24e6a,21
3f79f19b-de40-4e84-8656-365ca898d382,16
3f881bdd-1861-4023-b586-889f00ac9f88,3
3f91f6ee-057c-4297-ae50-eaf5264f9f1d,20
3f98de17-ed59-461a-a397-9aa7a0bd5367,21
3fae453c-9d3e-4949-ab5b-830171156c66,2
3faffc32-6727-4e55-8a90-0bf19905aebd,8
3fb08238-96d3-48e4-b683-7dd03b1dd485,20
3fc6c95e-50cb-460e-82c1-ea139c2c2b11,15
3fdcb382-7879-4de9-9fc8-39fc38ef7291,23
3fdef99b-9fd6-405b-b9ee-180aa860c8a3,4
400f3746-0879-43bd-a2da-0ee3d092763d,9
40100f90-de20-4b13-b503-b684f445289a,5
401dbb80-fe63-4020-b2eb-b2f47b90c983,7
40328eb5-8956-44de-a4c3-278cdc5081d2,12
404bd4f0-824c-4d8b-b2e8-d29f5256cbd1,3
40506f9c-f4b9-40aa-ada4-0a38677fa9e7,10
4050b940-1738-4a91-bd7e-3b6f75c03405,16
40597f71-b2e6-472c-9c3d-0ea586518d69,21
4069efbc-d2de-4181-8fbd-49a4a4b28778,0
406ca30b-9daf-4503-8ed7-a43e03beea4a,2
406fe4ec-547a-477d-92d3-4f442c7428ce,19
4083bed5-4fa9-4a2f-bc69-d51264f39f13,1
408be913-3901-4665-aabd-9f493cca2d82,15
4091e4fc-9007-44a0-b1d3-5cc0159c26f1,22
40a09182-37bc-4e9c-90ba-ae82a310b594,8
40b20ac5-c5f5-487f-986c-a3a08acc11f9,13
40cb06c2-ac28-405e-9848-0518a40e978f,22
40ecf7d2-a870-4a34-977d-d915458ca1c4,13
40fbffe6-e006-4973-9414-78e0dc1b0488,13
4100e244-c818-4d16-86ed-b7c1a5c7eee0,13
410f41cd-0bee-48e5-8443-e93c00430eee,22
410fb8eb-0248-4d7d-8994-1715e1b005da,5
4112886c-6c4f-42a0-9b49-a14f0d3d14a2,21
411ed03d-68ca-42b5-9c5b-7cc3a61c92d2,20
412524dd-1f20-4f83-940b-e94c8cfd56b0,8
412c1e92-b68a-4a37-9917-16d6bb7bd3cc,3
4131ea69-341a-4961-ae1d-b6ab3f75261c,7
41398c8a-8117-4d71-a8b1-08623923083c,19
4140ad3c-94c0-411f-a213-954b1ce15f86,22
414d4edb-31fa-49c2-82ce-e135d4c5324c,15
4167b192-a1bd-4419-a6eb-4c7b0ee53eaa,15
416a8117-7b33-460c-ba43-2bf3296ce138,13
416d9a9b-7d64-491c-b153-91080a9b37ac,6
416db208-7558-4776-ad79-50685f745805,20
416fae44-0339-4388-a5f4-ff39ee869126,9
418af8a8-4ef9-4c57-b897-cd69631cc72d,20
419f4699-d58b-4b7f-91ce-59755f93f178,3
41a12a69-693b-4c97-914a-1c501146be14,21
41a9f085-e88e-4504-9f81-40d31ce41e18,5
41ab2807-a675-4c5f-92dc-7d7c70af4b9c,8
41ac2cf4-0dfd-44d2-8fd1-2884f19dd2d2,3
41b377af-4bf2-4d52-92c4-f95a06c503f6,12
41c5d5a1-2bb3-4fde-b631-d03f57ab3e46,23
41dda0b0-e245-4634-bb26-afc3a69fa65b,24
41e3729e-de84-461b-b099-3e65c0a75d13,2
41f1aba6-4c65-4f3b-b81b-43d9b0a08109,18
41f20916-dc09-49d5-99b2-b07a5a3a4091,8
42122c9a-747c-4a0f-b256-ba235a7c78a5,6
42129727-e442-46b1-8371-01592cecb219,24
4226ce0a-17c8-491b-afb1-1041eb308c41,2
424194c2-ac32-4b26-96af-0dbc039f9f60,3
42486e1e-e4f2-4d3a-a2a2-3e9c56d7373c,19
426ba84e-5f4b-4634-9f63-b326dcc0d800,12
427026b9-fa93-44a5-889c-e02060d45ed9,23
4286d237-0d53-4b56-b133-2d7265744716,22
42af273d-0a99-4ee7-9106-b326087f6389,4
42b2f9cd-323f-4669-b58a-8a5e76e0d627,8
42d6cc63-bf07-404f-a2ab-0d454b3df953,17
42e9b8f1-2184-4b5b-8ae3-b0146f5c06d6,10
42ea8b8c-3743-45fa-bbdc-28f3c0da1e77,24
43229cbb-e2ab-4ee9-a886-fa65aca73676,18
4327bcfb-60ba-4368-9e39-127d5464589b,6
433686dc-b450-4334-8ea2-12f0765912fd,20
4339bc5c-6ebc-480c-a527-80381e66fb49,9
434912a3-80cd-429f-87ef-e4656d709201,7
434fdcd7-521c-4a17-8168-bd0757322e57,7
43554de4-b6af-45fb-bed3-46de55d1b443,3
436f09fd-19fe-478f-a40a-9ff6d480c69f,23
437b42ec-9d83-4977-b3a5-b94e55d5c516,17
438ece25-cf66-4bd4-b563-e6859050a56b,12
4391af00-03db-4989-9b82-48ade0cb7593,20
43921de1-97b3-4f2d-bedd-53abb599732f,3
4399374a-1e00-40a3-8ed9-34898cbb92d3,9
439974e1-9ab7-4fae-b78d-cf04cb60e81b,20
43a49c7b-00a8-4058-97e8-658026590438,14
43a7ba6d-ac68-4426-900c-d8c0b0681cc6,22
43b09458-463e-4269-91a0-96f373720d62,9
43b6fc88-f9a1-4909-904f-8c5fd0ea6403,20
43d540de-46a0-486f-9ecb-460f9dd531d2,23
43d9afd8-0708-44cc-befe-2f9fa02a8567,4
43e49a89-5ec3-4c36-807b-fb2a3c86800b,9
43e59f22-9870-4383-a73d-d6e217dc29df,16
43e948af-28c1-4d3c-868f-ff629a5a3baa,10
43ee0e6c-edff-4874-a08e-416cf12794c4,21
43ff962e-bf3f-44d3-b192-9c3e1a666abe,9
44126817-7f2d-4633-b433-500e2b35bab0,10
44166464-942e-45bc-bb71-23c0a44687b4,24
442ad7e1-6463-4b60-87c6-dc7216d4aeed,16
4439d3b4-2f03-45da-8bd1-34315217ec74,15
4440696a-c15a-4409-ad30-1e9e593dfdd3,0
4451124c-c478-4c39-9f8a-0e2c409edb9a,1
4456785f-fae5-4ef3-bf9d-aeae1286d2a9,19
447f0f9b-9d51-4d83-b00a-82b83aed0eef,4
4496f89d-2cd1-4ba4-8abb-c1ae1cf0377e,18
449c1e4f-de3d-4bca-8bd1-2ea2310e0da6,24
44bd1d1b-ef17-4410-ab2e-81940dc1ca72,7
44e38a7f-681f-435a-abc5-710012629c12,1
44e60960-fa2c-47a5-9619-2db192045a21,11
44e915d9-907a-4810-a950-fec30fee86d8,9
44eaebde-6388-4275-8d1e-4715de0f91f9,16
44fdd86c-ec2f-4a83-b9fd-548b9981de80,0
4502f5c9-1842-41cf-bc0b-9ad5d0aec19a,10
45119e93-bcb8-433a-8526-ddd21c582c97,16
451fb599-4c2f-4797-b193-9ead88cf7015,7
453eaf76-2a4d-49b5-8039-9a5b05d53fb8,21
454d9579-77e3-4db5-ae56-16f5d553f049,24
4551b34b-68b0-4dcc-9ce0-ddc285bad399,7
456cb6cd-7d70-4b8d-b522-4647c14e8371,12
456d1b53-c909-4e67-bce5-5948e8d81891,21
457a4689-1013-4a68-82b7-1ecb8648ab23,12
4581fc72-266b-475e-9485-58233f8ef4f6,14
4594dbe0-6890-41ba-80c5-f942c8ddfec4,24
4599ade0-c4e9-4c23-8994-de53577b0949,10
459f41c3-b2c2-41e3-8880-1b93e9a88136,9
45a2c278-ee49-4ea8-ba5d-7454e9ca9206,21
45aef6f0-168f-45b0-85fa-505e319cade6,24
45b3fc1c-5567-4be4-8937-2b3626cb8a98,6
45bbb083-d33b-4c55-8fc9-909cf3c54fc8,24
45dd2e93-aff9-4df2-89b4-34127f3c21a0,2
45dd8f03-30c1-4028-9bda-0a9f47587ba9,16
45ec56d9-2d56-4509-9f8f-d7bd956a47a2,23
46301780-f8e0-4694-ab07-99f54204750f,2
46318bb8-ee8e-46aa-a865-6773b59fe999,18
464003e6-b74f-4e7a-a7e1-93869f93966c,10
464ab5bf-f835-4d23-944c-e27a1c16e9a8,6
4657aa92-2ef5-47c9-b271-df955b4e20d0,6
465af335-cdb8-425b-8fed-0c870784ea9a,5
465deda8-899f-4f83-b4d7-5d77b31d355d,2
465fc223-58ee-456c-946c-07e19f48b514,7
467ce38f-89fa-4b68-9d0f-d800a39d8158,3
46ab0e53-436f-4d81-b011-4adc36df3651,6
46b1294e-e095-4833-ac52-becdf57cc6f4,9
46b6c07c-270e-470c-bee8-4879e73caf42,13
46c7dc82-65c3-4d1e-966f-1328a091c9ad,16
46eb900d-8ffb-425a-bac6-f94833756806,22
46f182f8-dfe5-4ef0-9a9b-13f15d27fede,21
46f8e034-defe-4d29-8767-fc349ec6d42a,19
46fb2ddd-63d0-463f-876b-ea0ea66cf39a,9
4701a68a-27eb-40ce-9992-659443c5e148,24
4702a854-c9a3-4f41-b920-f9e86148e2ba,13
470381f4-2616-4a26-bb0b-51c5a2f4194b,15
471147c3-3f74-4eb2-8e65-5c10c74cf5bd,15
4716207a-7821-46a0-8f2b-1e361d0cb41c,15
4720b126-2eaf-4a5d-9d59-2bfdfdaa5183,14
472d4e5d-c7e7-4f4b-ab12-d12b437f07fa,8
4730a2e5-93f6-4bff-a16c-16cf0118f1ab,12
4731ce95-4a5d-4512-bd1e-2ae31cb73153,8
473a3cda-40ef-40c8-a0bd-4dd0fb4d88ac,3
4745605b-9458-4a93-8bb1-7ac841547fcd,1
47530474-4e0f-4cd7-94d0-1a12c691cb2a,15
47547385-5aa1-4aeb-b974-fea97c438908,1
476b200e-b5e7-4b69-ae64-cd3c861e9a3f,21
47818ca0-6367-4925-a250-88ea4e03ff87,10
47920e4e-b39a-49a3-b80e-fb2a21063f3b,3
4793ea49-e9c4-48e0-b8d6-d3f7d1d9c969,17
47a700c1-aec5-459d-9bf7-ffc0f9007d43,13
47be16db-e51f-424e-8a74-fc7297c9523f,16
47bfc3f5-846c-4563-aac6-f4b0c922b9c3,9
47c9c007-8558-4695-8720-b1d9b5470523,8
47cd4ff3-0b1d-4956-bb59-bff6c394da55,1
47d2276b-3528-44bf-a658-456cc34d208a,18
47d5c890-3302-4a9d-8c69-6758a69c73e2,9
47ef6a4e-f724-4259-88d3-6bf70a2710f3,9
4818bfa3-8224-4eee-a1f9-fc99368ecc20,4
4819a6fe-d78a-4ede-b055-60ca05afd6fd,21
482b2444-5fa5-4f3b-ae98-3347be988f9b,7
4835b17e-1d23-4ae6-8944-28362edc097e,19
48404ca5-856d-473c-842f-18a41160f3d6,12
48432c2e-8be0-4d44-8684-18bbba832ba5,7
48476e1e-4cbf-4408-99ea-20cbd887d83b,13
4848be07-2a51-4447-94a7-1f9abcf84d73,21
4855ff2e-b70f-42a7-8a0e-26c4fab2badb,12
48607abd-5421-45a3-bebf-1228c7a60494,19
48625557-7d59-4b3b-81e9-4a53683a94c6,19
486f0c1e-b76e-42a1-8750-351a7b9ff2c6,5
48818ef7-f1f5-48a6-823c-3e5d9f50d5b3,21
488c6df8-2687-4eab-b238-c9d8b8876952,20
48920b62-ef13-4a9d-a8cf-5b35fa6345b7,24
4893ae4d-ad35-4c3e-a61c-d16ad9e7edf3,21
489dadf6-c979-4cad-8cae-90ee362d6978,16
48a071c1-9b6b-4bda-adda-020af046d106,9
48a40cd2-d611-4c47-8ee3-4000e759e24a,21
48c54a88-95cc-491c-a5c3-5faac1354b91,16
48c9c997-1a76-4ac5-af25-6c0f976e17a4,21
48d37d77-5051-4455-9a04-96170b61c757,4
48d79f12-c8a0-4acf-bb1c-5de40c9289ce,12
48e77280-89b0-45ab-a098-1f71db1dd932,0
48f4e8c3-b055-4383-b12c-c6100559dee0,3
48fa76c4-0b0c-4b1a-b910-50203215cec3,11
48fcaf62-1748-45a5-a1c0-d1ebfeebb1fd,7
490345d1-d6ed-41a0-bddb-cf710e1601c5,12
492ad831-7a90-4502-8403-c2d04a55082b,12
49324b66-4476-444f-9f9b-72e3e0af3d9d,12
493a7051-9e7e-4754-b272-3d0fa2657c9f,6
493ab323-df8f-43d1-9e7e-b24333259dec,20
494bffcb-e36f-4811-9344-022ecd9c5377,2
494d76bc-f40e-4792-938f-12136d9f468a,0
494ef670-c40d-4b93-9765-ea9bb3e2ecd2,20
494f009e-8f43-4ee2-8cca-bbb1b875b4b3,9
495b1e37-7937-46c7-86ee-1a7bd5920c5c,22
495ddbed-5693-4248-b1a0-d069026738fd,9
495fae0f-034d-4595-8ca7-40abc69d8e66,13
496c5994-5806-46aa-a97d-3309e3469a90,10
4972df0b-fc4a-42ca-948a-a9da2b1f3585,6
49759f19-547e-45a2-b99f-959c49d2926b,14
49779ce6-dfbc-42d6-96da-ff1c54f3e99e,21
49804a36-30a5-45e7-89dd-f38ff596d0b9,13
49ae5d29-2818-4dbc-a941-74ce9b91898c,19
49b12dc2-c2c5-4f23-8556-d049d6d331ab,14
49b2d1b2-05a1-4010-ba39-1729a6cf8025,5
49beb751-72a0-4e30-8efc-94b6168d9d13,7
49c0c0d7-c628-4f66-94b4-748553babea5,15
49c1f61e-02ac-4700-8cad-9d1bafdae1e1,21
49e530c7-6021-474f-99a2-b2c9b65847b4,8
49f0a1b8-914d-4fa6-ae79-01d482f87ebe,16
49fc7ed5-94f3-4176-b7e9-fca1d3377d4d,16
49fc8c41-bbb6-4eae-bdc3-5bcdbe8ae582,10
4a0a6a49-8aa9-4f00-9170-b685c193bc29,5
4a20cbe1-4a45-4d37-8c72-17ea101663ef,8
4a234141-42e5-4b39-9c90-5456866f113f,8
4a24a706-4c5b-4972-b694-b46f621ac002,19
4a2d0227-355f-4beb-809e-6e101d45dc5f,14
4a341e7f-a348-48c3-8561-291ed7bb0490,24
4a36ad59-5dc6-4600-9363-597b47fde3a6,5
4a37b9ac-9b51-4660-9d0a-14c040443d74,19
4a3bbd12-b2e0-4c83-8b52-8b51dc41f859,13
4a453db8-5751-4cd6-a9b2-b19d14edc9ab,10
4a491fb4-673b-4171-b8bb-7756bfd53321,13
4a4c5cc7-a65e-4380-9101-3d45f7a114e4,24
4a4e71ab-596d-4e42-a7e8-37a3f6cfada2,12
4a590f12-edb4-4508-ba9c-4f0f289be5f1,24
4a5c99a6-f22b-480f-b866-d38c6f58cc15,0
4a5edbc2-466e-43d7-bee2-a6879ca3c6b9,12
4a6b749b-fda1-4c20-8598-9bc38617d581,22
4a760a87-b8b5-45e4-95cf-48648908237d,7
4a91145e-9ea7-429c-a973-4c57ed1a30ec,21
4aa1f571-0963-44fd-9e2a-eb03cb21df7a,8
4aa94ae2-1846-4dfa-ad1c-d8853a7c2485,4
4aab0d2b-38c4-426a-a43a-586d7c4577e3,7
4aae2ea5-7fde-49f7-8b71-f7bb8e702935,7
4ab29735-1099-4804-a81e-c9fbc80c7176,8
4ab3e022-fc64-468e-a5f4-46512220be19,16
4ab9b908-537f-48b3-a8af-79cbec4a0def,15
4ac20239-9b0a-4e58-8ddd-de2f30144cd0,3
4ad4b09d-be7f-4788-b5e4-36fa31f6d893,9
4adfab23-f334-4feb-b66e-0bbfcf442c61,12
4ae99096-ac24-45ad-b4c1-93365d4cf781,1
4afe298e-5ee7-4443-9398-574acb61058c,1
4b008afe-bfe6-40e7-a84d-60c936dcc84a,3
4b071c12-893b-4e3b-a221-62786f57263e,7
4b3db87b-670c-4874-942c-90c558bea856,3
4b4cd4a9-a8cc-478b-83fb-725bb82b609e,4
4b5e7c9d-21b4-47e6-8faa-82b9169d4e4f,3
4b85bf73-65b0-4c5a-ac7d-6505320dc2db,21
4b9065ac-3431-4e1e-a55c-c752c99e6a65,9
4b9adf4a-9e64-438d-b778-3af872b2a6f2,18
4baaa3be-a0b8-4d33-b37f-f9ba205477b8,13
4bafd4f7-58f9-422c-8aa8-be11ca6e5eb2,3
4bb08175-476e-47f9-b6ed-199742caa342,8
4bb59359-5d34-40c2-b320-1996204216e3,23
4bb5ad6e-07d2-4d79-b6b5-e51733f91f79,3
4bbe9541-1a3c-4eb0-9cda-1e26c94ae523,7
4bc5534f-92bb-45e2-bfa8-4bd5339765fa,21
4bc9e5df-34af-4921-9077-b071d52d48ac,13
4bcd664f-f953-40d9-97a1-055016c76d94,7
4bce2527-a8c6-461a-83a4-908db2571736,15
4bd196c9-3945-4aea-bb3d-d327455d2efb,16
4bd3bd23-0bb7-4c2b-adb5-8bfdf03b4efc,21
4bda6fe7-4e90-43ae-a5c0-bb374286092c,5
4be44133-429c-46e1-8aca-2eabde428174,8
4be98ec5-cf6a-47e3-b12a-e02e6cda456b,15
4bee3397-6501-425b-a54a-c0b701ab9e39,16
4bee3e4e-3a7a-4ae7-901a-b6d02efa5c65,16
4bfeec61-7eab-4f80-a996-f929f5cc4435,10
4c0039d1-e0c9-4a59-9ec2-267a832fe5d3,20
4c01cb9b-be09-45e7-8ace-ea5e5353fc88,16
4c338713-d68d-4e08-942a-f509315be97c,21
4c3ccf6f-ffda-4f91-9bbc-13683a890aac,3
4c3d85c1-f7da-459e-a976-773c7658c7c0,22
4c463b77-a0fd-489f-acd0-8bcd1d7d015f,12
4c4e04ca-b5a5-428b-bb2d-6b385fe41d56,11
4c509883-fcf1-43a6-a85b-c40333ffa2e8,1
4c610168-bf4a-479d-a068-991e30b9a690,3
4c627f46-1432-4848-8755-58ea7c653bcf,2
4c6b1b7e-9c85-4b7a-bb6d-9edc845c53cd,11
4c6fd684-7744-4624-a0ad-d5ccddaef63e,17
4c721366-cc38-4369-9ec8-9612b8084430,13
4c8458e1-797b-4620-b09c-0f70259b72af,12
4c8e6c8e-ae2c-4546-a55c-06340491ab90,13
4c997299-27b2-4df3-b1bf-e57158fce132,24
4ca7a4c2-c201-4c97-9817-64f4cc537d7e,13
4ca92238-6dd0-4572-962a-0cf5aff7822d,20
4cbd7277-a5fc-43bc-80ec-55356f4cffba,19
4ce4d5ca-992c-4383-b792-f954a3624afa,7
4ce987ff-4246-4c0c-beef-42df8ae8b9b8,8
4cef5f11-2486-4ebf-99da-06ade17235db,22
4cf93f1d-0a19-4de7-9981-238bc8991335,5
4cfe6a93-c55a-4db3-8759-ea33eaef60a1,16
4d0b1f25-49fb-4190-888f-9aad0c900c35,5
4d0f41ec-864d-4e6a-a282-62dfefe3f627,21
4d1a171d-d0c4-40d5-98e5-72d78232d37d,19
4d21950c-3d19-44b0-b2fa-0761ad8bcf8d,4
4d25b3d7-6786-481d-8c3a-a73a1ceff073,20
4d29e400-d7a7-405e-8858-8c3faf5a148c,15
4d38915f-e156-4e81-bad0-fe7c0eff5c85,19
4d3abc2c-f01b-4b63-9da8-b034eb29db56,5
4d4518f0-68c5-4b98-ae19-20528de73854,22
4d4b0e29-5fa8-4fbd-b4c0-1d63fbb412f8,23
4d60874e-4c33-4c8d-a440-235c931f7416,9
4d6ab090-0df0-4efc-affa-6bb67e3151fa,24
4d714366-ac04-4f8f-a4fd-a78a37b59417,8
4d77eae6-0a9f-4d6e-974a-d8af003dd25b,4
4d977e0f-5f21-49ca-aacc-24d19742aecc,24
4d99bf1f-0f87-432e-9d47-97f9f784bba3,10
4d9ccb40-40f3-424e-a9fd-75cead129b32,24
4d9e1d4f-bd78-4d6e-a442-4bea6682542a,6
4daad715-4f81-43e3-89c0-23fe48a04afa,10
4db3beab-2301-445c-92f7-2dc69b682271,1
4db4b481-7951-4bf6-ab80-bb66547059e4,12
4dcfdd7e-dffa-4231-8680-e4a5247d2fda,21
4dd1b09c-1878-4f11-b901-cb31f8277b23,24
4dd51614-dfc2-434f-aa85-acb6be8778cf,24
4ddfcf39-97b5-4708-a227-4b9339a08bf5,22
4de43bf6-7b55-4c29-a626-5e04ef5c6675,5
4de6a210-1196-4a73-bbb5-5dd362a46cf1,0
4debc240-8a9b-451e-9db5-7c19b166f4eb,24
4df53ee4-4409-43f9-8ae8-d67e5a445758,5
4df76397-4d10-40cf-adee-2d6a8e8ace26,17
4dfd07f7-d094-4469-9222-bcdcef279d5a,4
4dfedec6-0d70-4ae7-a542-21f33a9cc9f8,2
4e04133d-090a-4a1e-b5d3-8e831e157bd0,9
4e0760d6-60ba-423c-8c97-fd972256dfd9,2
4e0a0e44-6d46-49d7-b602-04c55420cfbc,15
4e13c99d-1fda-4787-9d4c-99f4e0f64ed4,19
4e146f1d-d0cb-4f0a-aa6d-be63b9828c87,3
4e306862-d50f-470a-b682-e8bd3d5c21ff,8
4e3219a3-6b9c-4be9-a8e1-97d4aac72d7a,21
4e40d4d2-9056-47d2-98f8-73263164ee8e,9
4e462b74-4cc6-43b5-b2a2-25b923578056,24
4e6129a6-a955-4c71-9003-db440582bcc0,2
4e68a93f-281e-40b9-b662-30a0758bf999,4
4e96a545-833b-4ad3-87e6-e6d62e58ff57,11
4ea2c63b-374d-4acb-85d7-d5e7b6fdda17,5
4eb44689-0df5-4ecd-9178-bfc5aac80def,21
4eb56e58-2d23-45d4-a28e-6c356e17c28e,19
4ebc8fc9-fd21-4d28-86df-b46feb694e02,4
4ebdfd19-6fee-4451-8a7b-2c199b60aa41,20
4ec4f86f-88bc-42c2-9100-fc7a8507594d,20
4ec9fbeb-6768-422e-889c-a652e2ad21f1,6
4ecd3e7c-5d67-4814-9c26-611d8d877214,0
4ee5fb98-d5af-4134-9897-eee5d895e0c6,13
4eee9d40-1667-4c40-8694-7b1868b38605,24
4ef1f762-5223-4f70-865d-58364f7cdf99,4
4efe9dfd-a14b-4d86-9f19-0155b560b401,9
4f0ba4d6-a1e4-4db2-a874-859c9922864d,5
4f1437c0-3446-45ab-92dc-3dd0e71679b7,13
4f1a29ff-6575-46d0-b9ab-c2fd5e9d1d34,21
4f210349-4744-40d0-8054-1a218ce75db4,4
4f2df33c-1ef7-4f38-91ad-9ac43d8087be,19
4f4ef96c-ca3f-4faf-845a-2b652611c40b,8
4f64267a-b4ec-4775-a414-788eacfc6945,9
4f70b007-c2eb-4697-99ab-477ed4917d50,1
4f777f5f-88c3-4496-bdbc-e7feb5f8cbf3,12
4f7d6050-86d8-4df3-bef2-1127f01b0530,10
4f879920-d4db-4826-9dfe-001a7bbfc80f,13
4f992882-1e2b-4658-9c54-eff7e36829dd,3
4f99749a-0b60-40cb-b875-1c87014ec241,2
4f9e0836-0d81-4428-a121-de3dc6e82a95,20
4fa02761-7d19-4244-bba6-67e1abec852d,16
4fba7ac5-d114-4d9b-9caa-15d732115e28,13
4fc476c7-f6e8-436c-846f-bc5dcf7df7b3,10
4fc6c4ba-46be-4213-bcc7-40c2646dc396,7
4fcf86cc-db44-4ae9-b22e-5e79b041fc48,6
4fd11214-5459-4e23-85d5-3a288d525474,12
4fdb8c15-2301-4b58-921b-577705c0cbe4,10
4ffd34f3-2f5c-46e7-acec-a517d8a73d74,2
50060a7b-4bdf-43bb-a78c-82fb303fada2,22
50087c97-15c6-471c-91ca-00685546a41b,4
500f0824-0847-4c4e-847e-1ae3bd054361,7
501172ae-c8a4-4bde-a374-ceacb4ae49c7,15
501d0ab4-b1fc-4c26-a034-20b03aef6358,2
5022a800-4934-4d7e-8ec3-6b777b0f709a,21
