user_id,asset_id,view,like,fav,share,comment,rate,buy,sell
79265c21-d0ec-4587-a0f6-0d0b599660f3,04c223c6-7ce1-4981-97fe-55ae1afc32e8,1,0,1,1,可以授权商用吗？,3.3,0,1
4a4e71ab-596d-4e42-a7e8-37a3f6cfada2,d80cdb4a-d6d0-4e27-9397-2e78345b9665,1,1,1,1,素材交付格式是什么？可以给RAW吗？,3.6,1,0
654b5b82-1688-4e2d-9ffe-b5d02eb4a54b,dd2fca6f-99e3-4c34-b867-702faf79105f,1,0,1,0,,1.6,1,0
68d350e0-76d7-4472-916c-7017039ae112,ecd52544-686b-4611-b407-40d871b7cae3,1,0,0,1,,3.4,0,1
4c610168-bf4a-479d-a068-991e30b9a690,197b47fb-b347-43ad-883a-bab8cd3d74ee,1,1,0,1,拍这个需要什么级别的设备？新手能驾驭吗？,2.3,0,1
683f5b3a-dbdf-4284-8275-24b197e8fd73,61e5d2e2-4c18-4d99-9c39-475c001b6e89,1,0,1,1,请问这个场景需要场地许可吗？,2.6,0,0
d345f2b1-2e27-47bd-87b7-2587fd0d6d1a,a4258117-9fd5-408c-a186-3f027fdf0f20,1,0,1,0,过来学习一下！,4,1,0
d7016fbf-c6b2-408b-a296-dc99251095b8,ece30ffe-9ff2-4635-83dc-d11cbb66a805,1,0,1,1,素材已全部下载完毕，效率很高！,3.7,0,0
67dd2336-08ce-4846-a968-104bec92bd74,47f1d390-555a-4b16-b545-a477f5fbedf5,1,0,1,1,这个自然场景是在国内吗？太震撼了！,1.3,1,0
7f957f4b-bd4d-47b7-b5a0-569e73f3e8d1,a9694b7e-831a-4a1f-9198-fe29772574e8,1,0,1,1,太有意境了！,3.7,1,0
04a2e7fa-0716-4ef3-bcc8-a65b61acb7f5,f3529116-63e5-456f-b6bd-aac7e857ab98,1,0,0,0,每一帧都是明信片！,3.2,1,0
e5df35ed-1b3a-4dc6-b180-0490a0b7edcc,9f40ca2d-5d83-4f2f-a685-b337a4c38953,1,0,0,0,真香！,2.9,1,0
43809e5f-8d91-4725-8a4f-1c007590d72e,49286518-0949-46b5-8dd1-98dea631c78b,1,0,1,1,已交货，点赞！速度快质量好！,3.3,1,0
f041949f-40ce-485f-9aef-4ae93ffffa96,996f1d9b-fdff-49cb-b551-0a04ab37fb89,1,1,1,0,,2.4,0,0
e2ae7fe0-8f68-4105-b553-9622dfbc0465,cf5b5130-f48a-4a05-9c79-362504cb4a78,1,0,0,0,酷！,3.7,0,0
dced0bab-e1ed-4f44-9be3-69c90bef8255,c616ff7c-976b-4936-b8f5-d83fb8f3c8f5,1,0,1,1,,5,1,0
fff14c90-48c1-40f9-b15b-d54bb4c3d2ec,92e54141-603e-41b0-b205-abf8a5cd9b60,1,1,0,0,,3.8,1,0
c9024bef-73ce-47a1-ac35-f72618692185,ec921a25-9fed-4180-bfc2-773914389afd,1,1,0,1,后期处理很到位，辛苦了！,2.4,0,1
f2d863ea-dcf9-4b9f-9a8d-b4c5a4b99509,bfc4a5e4-e94c-47c7-9a23-40e62a4e2780,1,0,1,0,这个纪录片让人深思！,2.8,1,0
2a22f2ef-bf5d-45a4-a088-2c68480af076,0ebcaf8e-8e24-4696-8187-773a80854de3,1,1,1,0,细节拍得很到位！,3,0,1
accdcfbc-270a-4078-9885-af1acfeeffd9,2977efc3-4363-44fd-97ec-54fb22b55b1c,1,1,1,0,已购版权，准备商用！,2.2,1,0
6d44eb05-bc16-48dc-ae30-a9bef71e852e,bed1948c-8408-4f58-99d3-9717ba5bc392,1,0,0,1,换风格了吗？更喜欢现在的！,3.7,1,0
80a6f34a-30b3-4358-9eb1-3dc3e929b2d2,9effe1f6-8826-43b3-961b-0d3c02d3c81b,1,1,1,1,太有张力了！，期待更多,3.6,1,0
88b8e7e3-b224-41a8-963f-4f10c65cd03c,4d997894-2608-47d8-9018-f5d2a3938af9,1,0,0,1,期待后续更多优质素材！,3.1,0,0
2ca66c07-6632-45e0-b9e5-974851907ae4,306fb7bb-b268-4650-94ea-8c0927ed29e6,1,1,0,0,这部片子质感堪比院线！,2.4,0,1
ba35e1d8-cb4d-46a0-9e51-155c0db8c083,20bb15b0-048a-418d-8167-ba373cdac472,1,1,1,1,过来学习一下！,4.5,0,1
f4c59701-98c9-420c-8278-6089db9df6a2,068c0cd6-4fb3-4a49-94d2-a6176b88750c,1,1,1,0,太适合做信息流广告了！,2.2,1,0
6d468ff1-67dd-4eaf-bdc5-41317b577451,26db39d3-a695-4f9d-a836-1d1bb0ba1c7e,1,1,0,0,,2.9,1,0
367563d9-e2e9-4c3a-be7e-d494c730b8e8,31107b0e-cdd0-4abd-a898-6ffdb7bb3585,1,1,0,1,,3.7,1,0
42c65d65-93d0-4651-9bd9-d495e36539ea,917b82bd-4aaf-47b1-b25a-153abee8477b,1,0,1,0,,2.9,0,1
a254cc92-04a5-4644-9fd8-08cd074199d8,13e81d40-95c6-41ec-846c-17831f6174a3,1,0,1,1,这个广告片的质感太棒了！,4.4,1,0
5e8e4aec-b148-4396-ad7e-ac70815b380b,8efd7acf-3aa7-47d4-82e1-5a6e6c464d5e,1,0,1,0,已经安利给所有同行了！,2.2,0,0
ec288bc2-ed99-4e1f-a846-a85456637db8,3bae6b78-0253-4961-81b2-8dcf6922a400,1,1,0,0,,3,1,0
72e20671-08c9-4087-a8ac-f36f1cb122c8,a67e603a-295b-4130-a928-87899b90e69a,1,0,1,0,这个BGM配得太绝了！,4.4,1,0
f9149919-50fb-42fa-b64e-74f111fee283,11baa6f5-3452-4d4b-b756-5b602ec851cf,1,1,1,0,给力！,1.3,0,1
e9e128ac-8545-4c62-85ec-a68a83cba30c,4617b43f-634a-4026-a8cd-809263bba30c,1,0,1,1,,4.3,1,0
ba35e1d8-cb4d-46a0-9e51-155c0db8c083,97b8b56d-72d6-418d-8ece-1b24268082d4,1,1,1,1,,3.3,1,0
21630311-8261-4caf-90b8-5b6d89e6f5ab,0a604601-ef2e-4490-b160-6d38a38a0bdf,1,1,1,1,转场效果是用什么插件做的？,3.5,1,0
9eedb82d-5aaf-4fcb-b4d2-6382bfc01674,f10c92c6-dc9a-4cf4-9f3b-fde7fa23c50a,1,0,0,0,短视频能做到这个水平，很厉害了！,3.9,0,0
8b6391c2-34da-4162-ace8-14044683a207,d7ceba23-e2c0-4044-b66a-e8295b173a70,1,1,1,1,这个转场太流畅了！,4.5,1,0
ef63a3de-0849-45f1-834c-3b5d56fea89c,cdb681b4-656c-413a-895c-eb7f4ed10170,1,0,0,0,这个镜头是定焦还是变焦？,2.7,1,0
72955ccc-e257-4593-8e33-34fc7ade826b,a097b61b-ed3d-4657-8fb0-ceb947ef863a,1,0,0,1,转发了！，期待更多,3.5,0,1
8c560a47-e49f-4b4d-8f6a-d9625201ccec,ef7ecac2-e60a-49b9-a5ac-3eda788b8d23,1,0,1,0,这个镜头焦段是多少？,3.4,0,1
12812e3c-cafa-461a-94e0-a12956127a46,a1d32073-88cc-4d9b-a3ad-ba508c3c8909,1,1,0,0,,3.6,1,0
213809b5-adf2-4518-ba1b-36af49ad6777,c7e1129a-2d0d-438c-93a4-e48d705fc08f,1,1,1,1,这个视频肯定会火！,3,1,0
26190b2c-fabc-4a89-98e4-3527b94d9db8,e0a070bd-ab7e-4236-9e33-a171b925e2c4,1,0,1,1,成品质量很高，合作愉快！,4.3,0,1
577892a9-0421-449f-b2eb-fcf8ab8376e1,887dd5a9-37b5-4edc-af0c-eecc0674d466,1,1,0,0,可以签年度框架协议吗？,3.2,0,0
198ed14d-b675-439e-9d5e-28ba5e6f0acf,a14782a3-238a-49d1-bbf3-af41b3e1a6bd,1,0,1,0,,3.6,1,0
156479fc-8902-40ee-9c3f-1a61cff9ee5a,938f1cf2-0dc2-443a-bdec-8fb60c93c51a,1,1,1,1,,4.2,0,1
7373c31c-701e-4dc9-affb-aa5e0d4fe866,cc9df3c3-2fbe-4a45-8881-b14d1c61f207,1,0,0,1,过来学习一下！,3.5,0,1
9ebaf318-e718-498a-a61f-48bc5d382390,a2931fe2-5e30-4f6f-9f3b-5ff91e8dcb4d,1,1,0,0,看了一遍又一遍！,1.7,0,1
48920b62-ef13-4a9d-a8cf-5b35fa6345b7,9b0391e3-4008-4ae3-a914-d1e130dc595e,1,1,0,0,,3,0,1
c20815f6-525b-40e2-9396-905008ce27e7,4d39e212-bfa6-4473-8610-9b8091c1fd6e,1,0,1,0,用的什么型号的云台？稳如泰山。,2.8,1,0
917f8bc0-9193-4929-a14f-5a0d1055fedc,425a16d1-9879-4e37-9506-8d0fcaf75c86,1,0,0,0,这个叙事节奏很好！,1,1,0
073cdd2d-a2ea-4518-9aec-0db535553ec7,80f21583-79a4-41ea-b38e-8f1557bcd298,1,0,0,0,合作很愉快，已推荐给同行！,2,1,0
9f5dc86f-5866-43be-ba66-f43b0eedc50c,fa32c555-aa5b-4241-9687-744d632fd0d2,1,0,1,0,,4.7,1,0
9689b53f-57b2-46bf-849f-24d908808171,77017b0a-9ad8-47e1-8bf3-3800c364f69e,1,0,0,1,酷！,2.8,1,0
37521876-7f4e-4ee0-9fc9-688bf22e00aa,0b50a91f-2fa2-403c-aeff-859e36882836,1,0,0,0,项目已完结，期待下次合作！,3.7,1,0
b4bb98ec-0176-4e16-aa58-4bbb38eaeeea,ace88099-af89-47b7-be43-71311c1d2836,1,0,0,1,太棒了，审美在线！,2,1,0
fac4d5cc-6e4c-444f-9bea-fc4821d6c035,edf3b0ea-2542-4716-b89b-ad2cdbacd578,1,1,1,0,这个是电影机拍的还是微单？,2.6,1,0
495b1e37-7937-46c7-86ee-1a7bd5920c5c,20138186-c2e1-4baa-9ee7-935b9be9d30e,1,0,1,0,,3.1,1,0
4d21950c-3d19-44b0-b2fa-0761ad8bcf8d,3894432d-b4af-45e8-9bcc-b32afd05beee,1,0,1,0,这个水下镜头用什么防水壳拍的？,3.1,1,0
46709ca0-13a1-48fb-b560-f8f3f330bad0,4e4573e1-1dc1-4583-bf76-ccc9fedfff77,1,1,1,1,被这个画面治愈了！,3.1,1,0
fa533e33-7d5b-4564-bbf0-d9d95e1687fe,7f2f2656-a456-48c5-89e5-c667003e97b7,1,0,0,1,有王家卫的感觉！,4.6,0,1
81f39748-e72b-4d87-8cef-4dd975eddc11,9baaaa48-4c39-4ce9-8ebf-963386d73e63,1,0,1,0,素材已签收，感谢您的用心！,2.9,1,0
e97b97c6-c59d-4ee4-999e-0746e7c76088,0251ab14-0ab6-47b6-bfca-97a9f21e1501,1,0,1,1,这个素材我们用了，效果很好！,2,1,0
c6340523-2f45-46f2-8bd1-80a96958902d,a9fecbf8-2eae-469a-b508-3e5b85be3930,1,1,1,0,绝了！,2.6,0,0
f8aaab87-c195-4bb8-89f4-3144c678a679,3e09b742-af2a-4858-89a3-663432b6c25b,1,1,0,0,已购版权，很满意！,2.5,1,0
2b738bc0-df5c-437e-aa7d-fae67a2fa988,3b0d6db3-576b-4e92-97d2-05b81f12b22d,1,0,0,1,,3.3,1,0
e97d34a7-57cb-42f9-9e72-3d7a9eb07470,a5dec33d-ba63-40b5-b859-6a1098c4826e,1,1,1,0,可以签保密协议吗？,4.8,1,0
f3b872fa-e695-49fa-850a-3021a2257ef7,4f33c56c-5f4c-4d81-9fa6-197d67aaa3fc,1,0,1,0,演员情绪捕捉得很到位！,3.9,0,1
19916120-f30e-4296-ab50-a91410e50a41,570d5971-548b-4bfc-aa46-fb7f095af787,1,1,1,1,内容节奏把控得很好！,1.9,1,0
75fc84f2-c7f0-4c39-adb5-292ddc8a79ce,34ca0390-f572-4849-8e0b-978a7af9bd45,1,1,0,0,,3.4,1,0
afed3805-6e27-42c9-a914-bcf01be8c528,e9cf2309-2e1a-46b9-a6b2-21a3a2de7fb6,1,1,0,1,太有感觉了！,2.5,0,1
fe9fa22e-28b5-4f82-9613-8c67e2564bd2,e02ca7bf-4c2c-4228-9e22-f949ddaaf36c,1,0,0,0,用什么监视器监看的？颜色很准。,3,1,0
15a9460d-6659-4250-9d98-e4475e55e526,be27f8ca-d692-415f-8ce6-69e145d43c2a,1,1,1,0,必顶！,4.4,0,0
3c3c7afa-22f7-4a2e-b289-f74c3aa58f6d,b83ade4f-e47c-47bd-92ea-76e271e76374,1,0,0,0,,4.5,0,1
e9cd3182-88f9-40b4-8153-91877fd98af3,61ba9098-9ce8-4f55-86d7-907701afeae1,1,1,0,1,,3.5,0,0
83817a87-cd68-4b71-a5f0-ed444efe127a,e1cd725b-ea22-429b-9c12-12b44402ce5a,1,0,0,0,请问发票能开专票吗？,1,1,0
7033df22-8f90-40a4-8967-b926e8f7bebe,d48e9cf7-8b52-482f-9d9c-48a25a491432,1,0,1,0,商用授权已购买，感谢！,2.2,0,1
fc3f04ca-e460-4ca4-b813-34b1dfd059ee,adc44863-9dfe-43d7-bc36-ade8e6101ab4,1,1,1,1,素材已全部下载完毕，效率很高！,2.5,0,1
eb6d55dc-6c5c-446f-a25a-15b8b6408af3,3e616e20-6374-41fb-a8a9-0aec0c760624,1,0,1,0,求长期合作！已关注！,2.6,1,0
77f36522-52ec-403d-a5e9-c09b042608a0,8db7830a-4e1a-47c2-9d3e-8b2303cb06b2,1,0,1,1,可以出一期教程吗？,2.4,1,0
f8078a44-fdeb-4511-8c19-ae9e6c77e9cc,e7131b41-1c58-4257-be06-4565b4443978,1,0,1,1,很有故事感！,2.3,0,1
01ff6c7b-a368-4c44-9c6c-dfa57686cafc,8fb0bbd9-825f-4951-a71a-04cec01b7adc,1,0,1,1,,3.6,0,1
77e54e43-4041-4e2c-b6fc-ad8ac9225c13,1abae5e5-8254-483d-a6f2-5865cb8cfee1,1,1,1,1,已交付，客户很满意！,2.7,1,0
402ccf8d-fc0f-4bd0-9ada-4b474e7e0fe2,b6b28028-92cb-4fa1-95a3-fe5129ec09eb,1,1,1,0,铁粉来了！,3.2,1,0
eff78187-35a6-4b35-a885-ca86aefa541c,2a11788a-0d6b-43d0-94f2-7c5bb7e8964f,1,1,0,1,收音用的什么麦克风？效果很好！,4.4,1,0
f4559fba-d926-40bf-b0b6-35b682fb8efe,56b87fa7-63d0-4345-b6e9-27ffe1ae6c7f,1,1,0,0,,3.1,0,1
73c1c65b-7338-4610-9f54-4372be4ffeec,b1f2f4c9-883d-4670-99ce-72de819966a6,1,1,1,1,变焦效果是镜头光学变焦还是后期拉放？,1.4,0,1
927ef677-f806-46b1-854f-9dcf8421ac7f,44c993c3-2d8c-4b99-8e3c-e34b2420e06d,1,0,0,1,交付速度很快，质量也很棒！,2.1,0,0
fec93684-1276-4698-9d72-8ba18e527cf8,0aab24ba-ac59-4cb1-ac2b-175bc61b9317,1,1,0,1,收音用的什么麦克风？效果很好！,3.2,0,1
78557a33-9c26-438c-809f-9380ea38e393,f1168c70-04f3-4b6f-930b-0a733c896ca3,1,1,0,1,酷！,2.1,0,1
328c4f5f-02d4-4d01-b8cf-52a2f3606ace,09855e75-33e2-4435-85b9-c9635f76f429,1,0,0,0,这个素材买断版权需要多少钱？,2,0,1
d4ef35f9-72ae-41cb-b592-d8cad1a68f59,a29ff296-50f6-4642-ac93-3ca1693f58de,1,0,1,1,审美在线！,3.3,1,0
0dc6c3d4-ba23-4e5d-abd5-446393f34fd7,a193d222-aa6c-4010-b50d-54d943b07ee2,1,0,0,1,用的是索尼还是佳能的机器？,1.9,0,1
68ad73a0-c925-430f-9f50-69e41bed503c,23110983-258a-424e-ac6f-d660528e3ab7,1,1,0,1,看了一遍又一遍！,2.6,1,0
76fcec3c-a0c2-410d-9dd2-32eb06fda66e,eff34c47-c336-480c-8019-447771d77e0c,1,0,0,0,请问这个项目的预算是多少？,3.6,1,0
da838d4a-61eb-4f47-9f2f-974ea9c18457,a63859b0-4599-42ad-a055-716e6b6d09e7,1,0,1,0,这个镜头焦段是多少？,2.2,1,0
aa3955a9-a4d0-4d08-945c-c7c15daa0b6c,1eedde7c-5b62-4aec-bb8d-192d66267dfd,1,1,0,0,,4.4,0,0
e492fac9-62ef-40b7-bc1a-bbc4f2d17294,8d5c2cf1-27db-4476-a7df-d253505fccbf,1,1,0,0,这个素材我们已经投放到市场了，反响很好！,2.5,0,1
da9be1eb-2655-443d-bc89-6823e8f9906c,62d668b7-248b-4071-810b-208a2647fda5,1,0,1,0,这个创意太好了！,3.9,1,0
cd032693-b076-4182-91d1-793f630225ec,085c2642-a11d-43c4-a70f-98abd52ff73b,1,0,0,0,,3.5,1,0
294b1ace-22e9-4123-8864-b373c4a1ab63,761a7831-cfaa-4f8d-b3ac-6f205700f600,1,0,0,0,铁粉来了！,1.4,0,1
243d2f8e-ea01-40f1-978f-180d929c229f,5e9af95f-24da-4360-b744-8be33b9471c2,1,1,1,1,成片已确认，准备投放了！,5,1,0
d1d1e013-b42a-4700-8aa7-a1bf8f8f68cd,a83eca77-37bd-494c-a564-4f7758d807e4,1,1,0,0,已购，正在制作中，效果超出预期！,1.3,1,0
fccc7c54-ff1e-4f15-ad03-1d2a9b4af29c,d5bb99d5-3f46-426d-a34d-71a243ef52dc,1,0,1,0,慢动作是升格拍的还是后期做的？,2.6,1,0
7995fb9d-2b76-4e8f-a190-4c46851f5b7d,d27c736e-41bc-49e5-b9c2-3496a79da9c3,1,0,0,0,这个必须支持！,3,1,0
c8f5c58e-1775-4e7d-ba2e-5e41f56321e0,73d86c72-1de1-43fe-929e-af79f4206c71,1,0,0,0,稳！,1.7,1,0
ce32f453-ee44-40e2-9ef7-d594a022c7cb,6a4f6612-6ed1-45ad-ae50-cdc730b9fb49,1,0,1,1,,3.6,1,0
07452e5e-ecbf-496d-88be-f29a36a6c7db,ee8c4bb1-07e8-4dfd-90e1-4b31b6444b8c,1,0,0,0,太有才了！,2.4,1,0
47df794a-607e-4ba9-b4b9-a81cb72ad032,01a54a85-c014-47aa-827a-d72d9d82e3ab,1,1,1,0,色彩空间用的Rec.709还是DCI-P3？,3.3,0,1
026a0802-ca3f-4b36-81cf-b833aae8a127,94d3b5a5-1845-41b0-97c4-1a667d9be3aa,1,1,1,1,,4,0,1
c336d6fb-a3cb-4ab6-84fe-e73507120af4,733cec30-c5f9-4f03-9a73-7ba13cf36de8,1,0,0,0,内容越来越优质了！,4.1,1,0
f21dba79-fe08-417e-8c4b-148aadc8085d,89ce56e7-efa4-4866-8ec9-8f9e078532e5,1,0,0,0,能分期付款吗？我们公司流程比较长。，支持作者,3,1,0
582dd3da-a346-458d-a18d-3fea785828a8,65ddab57-86fc-42ee-afff-aa48cce59bfb,1,0,0,1,这套设备大概什么价位？,2,0,0
04971a90-8431-4664-b6ab-1313ea7906ce,23cd7fa5-d8aa-42a7-9aff-e173e7de3deb,1,0,0,1,,2.1,0,1
e622ee9e-f893-4815-a801-8063b05b884f,7d1e4076-b4f1-40fb-a0dd-b6f1bb4a1193,1,1,1,1,好活！,4,1,0
e134a8c3-d0cd-48e9-99dd-9978e1bff977,d7a1422c-e5e6-41b3-95ef-6374f08a1a60,1,0,0,0,单条素材和素材包的价格差多少？,2.4,0,1
998ae1db-b679-415f-a96b-7c8f1f6841d5,c6b7718d-dd9f-408f-820f-a0181bb3f947,1,0,1,1,真的惊艳到我了！,2.8,1,0
e2ea4f99-bf94-4562-a0e9-13723646202e,75eb193d-2d7d-41e1-93fd-18d231256684,1,0,0,0,太可了！,3.9,1,0
66c53068-ff2b-4e71-82ef-b19b0cf41e38,03bcb942-af35-4ba5-83b5-e35b0d14f97e,1,1,1,0,想问一下，可以！,1,1,0
77e76dfa-bffe-433e-889e-6b547ae61d78,d1e4e0f7-9073-40d8-a0fd-4ae2e3c3e928,1,1,1,1,,3.2,1,0
663389e4-255a-4f7f-b5f9-a1d76e22dfff,6cc4abc9-db66-4b73-890b-e3ecf4852e35,1,1,0,0,,2.9,1,0
d95dbf9c-346c-492d-b694-5b2b9ddc2a13,0724ff60-cbce-4f45-b438-9c208e4e5bfc,1,0,1,1,后期用的什么剪辑软件？PR还是达芬奇？,2.8,1,0
344fb208-5bca-40fa-ab86-63fb26496eaa,b6aaf8ef-cecc-4b69-8065-d7d2c936db87,1,0,1,0,这个外景是在哪里拍的？可以推荐一下吗？,3.7,0,0
cee15cde-856d-45f6-8c6f-f66e8ca1c041,908f90f5-f1a2-4c78-b962-bdf211bd7fd0,1,0,1,0,夜景拍摄用的什么高感设备？,3,1,0
1b55b3ca-7e68-44ef-82aa-d555bcfa4f2d,e14750a7-3286-4ba3-912e-dd6068705dca,1,0,1,0,,3.7,1,0
f94c88f7-e0ef-4e3f-a414-7a5624b571e3,4c75a491-3206-4dbb-97c4-11689e8d1409,1,0,0,1,水下镜头用的什么防水方案？,3.2,0,1
a0bee735-2f53-4d22-8ad2-c8ee374967e0,20ffcec0-bfd2-4043-9bc2-8c8be38124bc,1,0,1,0,好美！,3.7,1,0
2aaa03c1-b7d2-4dfd-bbf6-c8ececd7f0d0,66be5077-27c3-4ff5-a601-25832ee9c2f6,1,1,1,1,这套灯光方案能分享一下吗？,4.5,0,1
4bd196c9-3945-4aea-bb3d-d327455d2efb,f9ab2567-03cd-468d-8be8-36e2f2575e5b,1,0,1,1,,3,1,0
4c0d7e99-3298-45cb-9ef4-e3e33096fc3d,3300e63b-eac7-4bde-8aa0-4b40089baa58,1,1,1,1,已购买全套素材，很值！,3,0,1
62a0d5b8-d7c6-410e-b2c2-8e4d54f11ff0,dce38180-d23a-4de2-b86d-f30a2b1665cf,1,1,0,0,场景调度很专业！,1.8,1,0
f2882706-a089-4261-9846-a1858ee93f2e,d82f2b76-35c0-4ab6-b885-84a4712d15fd,1,1,1,1,,1.9,1,0
3e85b2f4-2fb6-463c-aad9-e4c478b8b3a6,cd4cc313-ac61-4939-84c2-6e27b68aeeb1,1,0,0,0,内容节奏把控得很好！,2.1,1,0
05e28af4-eb55-419d-817b-96347db1f315,b82de3db-3e52-4c1f-afb3-e5a88e059700,1,1,1,0,,4.4,1,0
690d7a9e-8d3d-454a-ad81-a1a8ca85f75f,e37064a7-05fc-4ba5-9185-184e60849f1f,1,0,1,1,成片比预期的还要好，满意！,2.1,1,0
4ec4f86f-88bc-42c2-9100-fc7a8507594d,9268ca85-c6ad-49e7-ab17-aa982d5e88d0,1,1,1,0,我们想采购这个素材！,2,1,0
36024871-bbac-4593-84d6-3c0384c9c566,c9ddd6ac-4bea-423f-b5e5-c3d235aaeefa,1,1,1,0,收到成片了，速度很快！,2.6,1,0
32d87b54-2ee8-4441-93bb-c9b55efbd030,026e0147-0f9e-4853-a625-f4ff0e9ae0d2,1,1,0,0,节奏感很好，完播率肯定高！,3.2,0,1
673c519f-23ef-4dfa-92de-020a56353377,22ec1ad7-a6d5-4050-ab24-859b591f6fe9,1,1,1,0,每一帧都值得细品！,2.8,1,0
ec1dfb0f-4052-4fbc-a516-11f2a93595fc,8b827fe9-005c-4734-944e-deda836151d9,1,1,0,0,绝了！,3.3,1,0
137ab48f-2248-4dcd-ade7-ea9f995d13d6,0d39a7f1-a1bf-45bd-a3da-4f09217ebb4c,1,0,1,1,这个运镜是手持还是用了电子稳定器？,3.7,1,0
9aff1a38-db5f-4baf-b97d-85f57f18dda2,a479fecf-5318-4042-8224-39113297486b,1,1,0,1,品牌调性拿捏得很准！,2.7,0,1
6b3d7507-323c-4e72-b053-e44755197472,aa25b42d-5c77-4641-8b28-4bd5f141deeb,1,0,0,0,可以出一期教程吗？,4.1,1,0
86c4fd06-356d-4e7b-adf6-887813669ae4,79adf0eb-947b-4c40-a490-f1fd855791b8,1,0,1,0,,3.4,1,0
6b67cdfe-c163-4043-9d4f-8f0b82e008f8,d5c4028c-95e9-4fa2-b3a9-4f55865e0836,1,1,0,0,,3.4,0,1
c6e0d656-8b0b-479f-a8e2-21cc6fac5e3e,999bd1ce-b636-4dc3-8e36-ac73825d0f55,1,1,1,1,,2.6,0,1
78ac624c-5983-44cf-a300-152cb7f51c87,790a0cd8-c7be-429c-8310-dc36ac6ae88d,1,0,1,0,最快什么时候能交付？,3.1,1,0
07fe77fe-3e87-4b32-ba66-0011f93f781c,641799c8-1c48-4475-9389-0f70a8312e85,1,1,0,0,这个素材买断版权需要多少钱？,1,0,1
8782b9b6-cdda-49f1-9d10-882a3bd11340,3d6a8c63-40b6-4e6e-a14b-682868276989,1,1,1,1,厉害！,1.6,1,0
11a69fa9-da55-426c-9e69-e737e70b0f2d,7381b70e-6d33-4f0f-8082-8098bbe705c8,1,1,1,0,素材已应用到多个项目，非常满意！,3.4,0,1
f21dba79-fe08-417e-8c4b-148aadc8085d,422d9a89-07da-4aa3-bff4-00c1ed0c47b8,1,0,1,0,能不能出一个低价版？我们预算有限。,2.6,1,0
37521876-7f4e-4ee0-9fc9-688bf22e00aa,5a4eb308-914f-4fac-8cea-df6c5741122f,1,0,0,1,特别喜欢，已关注，期待更多作品！,1.5,1,0
204a3df4-1fd1-422e-9a29-9fe734c26228,79ae894b-bfb4-4a0d-a6b7-de5ada5a7d9c,1,0,0,0,,1.8,0,1
bf3951dd-8d62-405f-8cff-ae7bd973d1f3,1400df55-cd3b-496a-8e2b-070a17b3d5f1,1,1,0,0,懂了！,2.2,1,0
2ca6c022-0e3a-49d3-b119-ca7f16357feb,aa6e1d49-e443-48a5-9dd2-e37f509edcce,1,0,0,1,后期处理很到位，辛苦了！,3.1,0,1
75f24cfd-622e-4ff1-8d3d-0a31a722b28b,2afa292e-20f9-446a-8753-b4d6dfe50794,1,1,0,1,拍得真好！,3.6,1,0
c52f3116-7ece-41ee-8795-d4e673fc05db,5df672b2-e1b5-4df4-988e-34bb1bf03b2a,1,1,0,0,已购全系列商用授权，性价比很高！,2,1,0
3ce8f38e-4782-44fa-b3ae-8cd7a7ab382c,e4f4a0f0-2593-4f00-8a5a-24eaa9d5b706,1,0,1,0,,3.6,0,1
e8a64068-15b9-4c0a-a754-84db44542681,8e06120a-d23e-4f6d-b9cc-b3e2f87c3764,1,0,1,1,,3.4,1,0
db09a31d-eb8e-450e-99c9-fcc510b9307b,9effe1f6-8826-43b3-961b-0d3c02d3c81b,1,0,1,1,是否可以授权给第三方使用？,2.2,0,1
0c758941-72df-4067-ac9c-171616b5183c,634890d1-4afc-4cb7-bef1-6257830c2770,1,0,0,1,美！,3.6,1,0
d570e422-6997-4079-b657-f037828d9b0d,97ab6938-88b6-47fc-8bd1-42beb802d6be,1,1,0,1,春节前后有空档吗？,3.9,0,1
9411ea3e-ebb5-4b3f-97ca-0d4ac2f384fd,854135d8-0938-4da0-b40f-523fc45252fc,1,1,1,1,学习了！,3.8,0,1
77de6e28-c3d2-489f-b969-eef19dc6cd3d,38d42595-d7b7-42ef-aa68-83e26277f53e,1,0,0,0,太有感觉了！,3.7,1,0
72d82160-d682-42ce-afcb-746dd1f077c8,2e14fad7-6d64-42b6-8f1e-419e480a0add,1,0,0,1,记录得很真实，很有意义！,3.9,1,0
79ad5d7a-b3aa-4fb1-ba8b-12cd310f51b5,b479cc1b-e886-4cb2-8cb3-90f9c21f17ee,1,1,1,1,,3.2,0,0
8ba7e972-d01e-4a8d-8ce2-5dbe4f1ba93d,9b63312d-96ee-4590-a55b-48a675decb07,1,0,1,0,已购买商用授权！,2.9,1,0
02aae401-e89d-40b2-b129-0dc5fe73f51a,8023eaa5-ebcd-4371-8a72-80651577aec6,1,1,0,1,太专业了！,5,1,0
6196df87-f685-44c8-b622-12d6adcb86f0,a193d222-aa6c-4010-b50d-54d943b07ee2,1,1,0,0,税费是另算还是包含在报价里？,2,1,0
ae410c13-bbde-4684-b635-23d640074d04,ce037cab-df77-44e7-bbd9-bfa3caadc2bb,1,0,0,1,短视频能做到这个水平，很厉害了！,3.1,0,1
57871303-d4a5-401e-98ae-3eb5e0f77bb9,660e76a9-c5ca-4de1-9434-fa90d8cf9b0f,1,1,1,1,,2,1,0
