user_id,prompt_id,view,comment,like,fav,share,rate,asset_id
961f21cc-fe71-4f66-814a-c525f8dec619,6a462281e67e5b0a5879a8d3,1,有没有类似的参考素材可以发我看看？,0,1,1,2.9,
465deda8-899f-4f83-b4d7-5d77b31d355d,6a4622817a271c538d799785,1,我有相关的拍摄案例，可以发您参考一下。,0,0,1,2.6,bcc64bbb-827c-4be1-a7f6-92f45f9bc8d7
b3ed05e5-82b1-4d37-a7c7-479e440ae9f4,6a4622813cd02ef2377993f4,1,手头正好有一段毛笔书法创作，广播级，诗意，应该符合您的需求。,0,0,1,1.3,09eda75c-51ed-40e9-baf8-cf5e404f9559
2a7fb106-444a-4c50-a013-926545ef4557,6a4622815d25dc6e6a798e3f,1,您要的是猫伸懒腰特写还是梯田日出延时？我确认一下再发样片。,0,0,1,1.9,d45e9658-f54b-4179-a3c2-cc2e33400598
cc796718-6884-4d2f-970b-944462db0c6b,6a46228124240fff7279a726,1,手头正好有一段蝴蝶采花特写，电影级，浪漫，应该符合您的需求。,1,1,0,2.5,63523461-7181-405a-86e5-46fcae0d4bd1
eccf2b4b-18fd-4bab-8991-f490d1ea56f6,6a462281a6cf202f09798ef0,1,手头正好有一段烛光火焰特写，电影级，治愈，应该符合您的需求。，谢谢,0,0,1,5,f42d369c-da33-4089-91a7-9fef68fd278d
ed8077d0-17f3-4874-aa94-9f41be19c4dd,6a462281140ff22bc279a2f8,1,素材怎么交付？网盘还是直接发文件？,1,0,0,2.3,15f4b8f5-e129-4e1e-8478-988d44b6203e
13b70a7f-9266-4910-ac62-2aed249768df,6a462281417df98f34798c54,1,我发一段样片给您看看质量，合适再谈。,0,1,0,3.4,19db4d7b-778b-4bc3-91ee-0170edb0793b
15097c7e-cdc6-4b43-9d33-a03a9237e535,6a4622811a956bca32799083,1,我用的尼康Z9拍的海浪拍岸慢动作，画质有保障，可以看看效果。,1,1,0,3,11538b5f-2e17-4950-98ed-0dd42aee03fc
575ea76d-0264-4507-b921-80fcab2ebbbc,6a4622814bdd5aa14179aa4d,1,,0,1,0,3,
8069e511-e10a-4f36-b361-4343c994c3d5,6a4622819cbbf188fa7989c7,1,如果素材不够完美，价格可以优惠，您考虑吗？,0,0,0,3.5,5c9db5e9-91af-4dc5-9003-460fab2b0322
765d0be9-09bc-4fe2-9f13-0e98e13edefd,6a462281263b0cd35979ac5c,1,需要高清的还是电影级的？,0,0,0,2.3,e70ac539-a35d-4c8c-8e22-9abb2065cb6f
60f570c3-ef4a-4d3d-b9b0-75a16cf2e660,6a46228195e81fa234798b74,1,请问这个素材您打算用在什么平台上？,1,1,0,2.2,43bfaa84-f756-4e62-83d6-7b7416b9bc4b
88bbc52c-6370-4939-b71c-2149bd4db4b2,6a4622818b5f07c575798b5d,1,,0,1,0,2.6,51dca3c6-0219-45fa-b3ea-cc0a5b1399e4
439b1b25-90b8-4db0-ac26-ca81cd8dfe5a,6a462281bf0027573b79b3ba,1,价格可以再谈，先看样片质量再说。,0,1,1,4.5,
caddb3bd-9380-4c43-b27a-c46d786594a3,6a46228134654e62d779ab7f,1,,0,0,1,2.4,98fdd836-2ebb-46be-85cb-da20bc1680e6
5264d411-81f8-4b88-96b5-a27726b1ef6f,6a4622810682a05bfd799450,1,商用授权的话，您这边大概预算是多少？,0,1,0,2.6,0f96ec4a-dbc7-4332-bedd-65255b09681e
662a0c72-4007-42a3-8e91-d26888f595c1,6a46228179af681f6d79ad20,1,,1,0,1,2.8,
ba04257b-7d27-4058-830d-04667b853c60,6a462281cdb7c3834679a07a,1,商用的话需要正式授权协议，您这边接受吗？,1,1,1,3.6,
14071296-fa4a-4883-9ab8-fa2112196a8c,6a462281156d3af5e979a37d,1,如果素材不够完美，价格可以优惠，您考虑吗？,0,1,1,3.5,
d7bb64c3-76a2-4dd1-8afb-8a33c0e02c0a,6a462281825a5db7c07999fb,1,我这边有咖啡厅氛围空镜的素材，高帧率，绚烂，可以商用授权。,0,1,0,3.2,7a317202-d22e-455e-88c1-beb1d63f2497
a701d6c6-8bb1-4da5-8c0b-9b7069be1dec,6a46228166a05ad0cf79a6e4,1,借楼，版权归我还是您？还是共享？,0,0,1,3.5,
6c77fb21-48ba-4296-aad7-3cf9d3813ef6,6a462281f01c62c87979b2f5,1,,0,1,1,3.1,
e1fc4856-4707-4505-96f1-86d9611160a1,6a462281acd0b336db79b5ca,1,,0,1,0,3.7,409cd10e-1b37-472d-94a2-1555aa42ecc0
3f2371e3-4c80-4585-9767-cf65f50660ee,6a462281b2c6d58c7079a3bf,1,请问需要什么格式的？ProRes还是RAW？,1,1,0,3.8,
7a6424fe-967e-4714-959f-0d6c7b8b32b3,6a4622819aa5a686c679a968,1,时长大概要多少秒？17秒左右够吗？,0,1,0,4.7,3896dedd-1177-406f-9018-a1eb9e4dcdda
57128add-fa3d-4c4c-85dd-c4fbc51c8cc2,6a4622813e0a204c9779b16b,1,,1,1,0,3.5,
20f988dd-4739-4a3e-925d-b5f8dd5f91c3,6a462281f8c4b129ea79ada9,1,请问商用授权的话版权归属是怎样的？,1,0,1,3.5,
4ba783c7-b8fe-4c49-97fe-8b11318f5c7e,6a462281d870645ebf798eae,1,,0,0,0,2.7,a96216fd-1ae9-4df4-9ebe-d8a1cb3f1194
cae6250c-026c-4970-b213-dfd7ede0c038,6a46228177b7f48077798e9e,1,虽然没有现成的，但我可以按您的要求去拍，大概14天出片。,1,1,0,2,dde1cb80-7f5e-47cf-b6d2-6934f5c1cf5f
b88d9cc6-6474-44ef-8c33-5cf8aa0dc544,6a46228186be074e5b799b1a,1,能发一个参考视频给我看看风格吗？,0,0,1,3.1,
b1ace349-1e5a-41fb-8aca-7b8a5fcd9645,6a4622814e4c1f0e1279a5eb,1,,0,1,0,3.2,9f7518df-d9b1-415a-a4db-0eca4bc38522
ce579cb1-3002-41d9-9b18-117b30d827d6,6a46228167f41b3a1779a6f0,1,这个素材要得急吗？我手头刚好有一段。,0,0,1,4,1fe943c8-f24c-43b6-b38a-666a8a1cb837
39f62637-845b-48b5-9253-2c06106eddd9,6a462281011e2d098b79a143,1,要4K还是1080P就够用了？,0,1,1,2.3,fa301a42-e343-440b-9837-e2c6eb7a95b8
8e93d67d-4dc0-4df7-a044-c8fd5eee995f,6a462281e62990678379b0d3,1,价钱不是问题，主要看素材合不合适。,0,1,1,2.9,24fa48cd-849e-4c58-9e02-19c99a276b5d
c8a84056-a61d-4c63-8ece-06cab4b9d5b7,6a462281a2385c3fdc79a293,1,有一份海滩日落空镜素材，角度略有不同，柔美，可以吗？,1,1,1,1.4,
88760149-9712-45ab-8724-e41ec918b51f,6a462281da6c01dd0279a806,1,价格好商量，您看着给就行。,0,1,0,3.9,
78ba161f-633e-4bba-8f5a-7406445fead6,6a462281255debd39c799ed0,1,手上刚好有火山喷发特写的视频，LOG，绚烂风格，需要的话发样片。,1,0,0,3,a18a56a2-3b52-460c-bf1e-8c0b269fe4ef
59f089bb-ae34-48e8-99a0-b475f068aa91,6a462281638f908cdc79978c,1,,0,0,1,2.4,6771bff8-15b7-4065-bd29-d67271723dee
dc569f91-34c3-47d5-8570-0805b3bc74e4,6a462281cbb3cf1f87799a33,1,,0,1,0,3.6,d30fa21d-89fe-4be4-8925-505e6b749d3d
c92d3e3f-cd7c-490b-b889-ad7127f6e401,6a4622810600ce9f8779a1bb,1,需要高帧率慢动作版本吗？,0,1,0,2,
695d9db8-45c4-4f15-9fe8-8bf9d6769d5c,6a46228168c90c3de07999dc,1,,0,0,1,4.5,cf11396d-3b92-4289-b199-c375169e3fc5
bf5dc08d-c392-4c1f-97e4-3546c38bc3c7,6a4622818e0a40a2af79af54,1,请问需要什么分辨率的？高帧率还是高清？，有资源求带,1,0,1,3,8f658604-6712-4ef0-8458-4d47f26c32e6
9be7350e-f8b8-48c7-b3ca-9813eef18fd5,6a4622815c3c09d94179a783,1,可以先发样片给你看看吗？满意再谈价格。,0,0,0,3.6,eb99abfb-f3a7-4365-8013-639833675686
5e04e94b-2782-4c98-8570-f8b38d8efceb,6a4622811ae4cacc1e79a200,1,,1,0,0,4.3,e64033dd-e786-4d3a-add4-d725c5ce0fd9
3b8b38f0-c592-4a6b-beaa-873afea67dd0,6a462281b3affb372279adb6,1,有一段素材大部分符合，但有点小问题，你要看看吗？,0,0,1,3.4,573d0659-6c9a-4941-9b8f-9b9035ac1e89
249c09b9-96e8-4169-bedc-ebe1f8b290a0,6a4622811abb538b13798f61,1,需要高帧率慢动作版本吗？,1,1,1,3.8,
654c652c-7ea2-4b3a-8eef-daf4246a1b8d,6a462281f3cc30f66a79abcb,1,我有类似的素材，不过无压缩，您看看要不要？,0,0,0,1,ed71f216-637e-43f2-8a92-050d1d9a910d
fe9354b4-1903-4185-b22f-763853071dad,6a462281e89cc60794799169,1,,0,0,1,2.9,7dc439f8-97b0-444a-bcda-662dd64592ec
766f2f2c-ed9b-45a4-a8df-99c4e9d97cdb,6a46228123967b7a86798910,1,请问这个素材您打算用在什么平台上？,0,0,0,3.4,d185a3e4-e554-492c-9f72-2495133291c8
6e4d8fb0-c2be-4a5b-960f-68bf05e37785,6a462281ded6a3a0797989eb,1,这个我可以拍，大概12天，您能等吗？,0,0,0,4.2,b7638b60-d5f4-4b5c-806d-e2aa91e644cb
9b95297e-cf14-4ee6-9897-8686b0e8be67,6a462281b6c7b5693d79b154,1,,0,1,0,3.2,f7ddbc30-f68a-4836-a035-c17867aa72ab
61f07be7-e89b-42f5-9cde-3d536be7cfb3,6a4622815e8ff66a7c798ded,1,,0,0,0,3.1,fdbaf1cb-606c-4330-8e72-ca473dd78632
ad78da93-fa5b-4bbf-8ba9-a8de6ec4c7de,6a462281c4a366e8bf798ec1,1,有参考样片吗？我想看看您想要的效果。,1,1,0,2.3,29c66cfc-5b8e-4df2-b0b6-e25e86d87006
2d0b2fe1-488f-4722-9f51-3bcdca3ec269,6a462281c40bab534b79b1a1,1,我用大疆御3拍的，帧率24，格式ProRes，符合标准。,1,0,1,3.1,
f270e07d-cfb6-465f-b653-1e6ed38054a0,6a462281d678c58a1779a00d,1,请问需要什么类型的授权？普通授权还是买断？,1,1,1,2.9,95dd4bc5-fed2-4062-b9fc-c43f25e7ea0d
aebffd2c-db1b-41bd-96d6-d130dd418a09,6a4622818b7bc02160798efd,1,,0,1,0,2.2,f481e064-bb26-4c05-ac30-4c8b2cd980c1
0977c0e9-9d88-4a24-9314-4215182ef344,6a462281311be71ac5799f74,1,是商业用途还是个人作品？授权方式不一样。,1,1,0,3.1,bb28cca6-5160-464d-a272-24aea59c0d3c
f3e8c485-f2d9-484e-8c5e-6346f88c865d,6a4622810ba3ff07ab799be3,1,之前拍过一段樱花飘落慢动作，高清，治愈，需要可以联系。,1,0,1,3,7107df47-dbcc-43c5-b0c6-b2dc8c179f8b
9d11594f-4212-4549-95cf-651caca8e310,6a462281b520d8b78f79b018,1,能发一个参考视频给我看看风格吗？,1,1,1,1.9,
99480a05-e854-4856-ac90-ebf46437ae13,6a46228113c4877e87799ae2,1,,1,0,0,3.4,
51051546-3f99-47a1-bf40-506518a9ddae,6a4622814cb04eac0d79a2e2,1,手头有跑酷穿越镜头的视频，但电影级，如果可以的话可以发样片。,0,1,1,3.9,
2f8398e0-ca6a-431f-ab16-9268cc9e7416,6a46228136a0e5e9e67999ad,1,我做过同类型的项目，有案例可以分享。,1,0,0,2.8,
46b1294e-e095-4833-ac52-becdf57cc6f4,6a462281722281bcb7798e79,1,我这边有竹海随风摇曳的视频，但延时不是您说的那种，您看看要不要？,0,0,0,3.7,85606821-deda-4017-9c4b-1fc6b81cee4b
77695440-cd1d-47cd-bd69-3428f722a811,6a462281527a313bfe79906b,1,价格可以商量，如果您觉得合适的话。,1,1,0,3.3,def5d42e-eb04-45b9-9131-1d44b65fc464
c9ab038f-47e0-4362-ba6b-87b264ec7181,6a462281f6ef495c9e79aa22,1,我这边有城市俯瞰全景的视频，但高速不是您说的那种，您看看要不要？,1,1,0,3.5,
29d656b9-b06a-4882-9392-a7b33794b4d4,6a462281444d90ecf779b2cc,1,我手上有云海翻涌航拍的视频素材，电影级，纯净，符合你的描述。,1,1,0,1,41affe0e-2ed2-4f36-a6dc-c1fc860b98cf
bfeb18b7-47ff-4116-a11f-9a7cf66789ce,6a462281e70aa86e5f79a314,1,我可以去拍舞龙舞狮热闹，请问对高速有具体要求吗？,0,1,1,4.3,ee4980f9-e674-41f3-8457-51b7d555aa44
47134a19-7122-4f42-9d39-bf693f65ad5b,6a462281a5608773217991d7,1,,0,0,0,4.3,
6ff8e82e-853e-4f63-9b2a-486671a5caf6,6a462281900ac8fe5179a2f0,1,您想要的效果有参考视频吗？,1,1,0,4,28095552-a91b-4ed1-9269-f397300440ac
3182e8e8-f30a-4fc3-ad11-d0c25e6a9551,6a4622812709057d0879b3fb,1,请问这个素材是商用还是个人使用？,1,1,0,2.6,bb073c4a-cbc7-4ba7-b76a-96b4c754700e
990ccf90-b093-4b59-8999-34c27d647e44,6a462281e9b97170e8798869,1,,0,1,0,4.4,531223f7-b468-436c-9a36-92469cd1e292
37f50f0b-908f-48a1-aec9-a25ee4bd8b39,6a462281f0745f37a87989a2,1,,0,0,0,2.7,
e3970698-4f5d-430c-b1e7-4d3e0cfff9e7,6a462281f8cda68f39799fc7,1,虽然没有完全一样的，但我有类似的剪纸手作特写，效果也不错。,0,0,1,3.2,128f7371-4d9c-4db3-8d2e-d7844583321f
e8572ac6-81d9-4611-9dab-b2dd7554a2b8,6a4622812b17da974e7999c2,1,请问您的收购价大概在什么范围？,1,0,1,3.6,f3e89e48-f482-4e37-af2c-16020bfa02ed
d6aac666-2b86-4733-b34e-9943c4506ef4,6a46228153da61d7fe79b216,1,可以先看样片，觉得OK再继续谈。,1,1,1,4.5,
a2bb906b-2306-464e-9fb0-8e0536d3786f,6a4622815038cba31a79972f,1,这个素材如果买断的话大概多少钱？,1,1,1,2.3,
59ebd10b-787e-4a25-9811-fcb6ae249984,6a46228131269d82c679a524,1,素材商用的话，版权怎么算？,0,1,0,3,73471c16-26b2-4b43-925d-d2326a5cae34
cd7726c2-9ca4-4fbf-a510-65067b5bb407,6a4622813433855e17799318,1,价格可议，您觉得多少合适可以聊。,0,0,0,4.5,83f37a5b-09f8-4051-a1d2-70568341d417
f2740610-4e30-4be3-9523-7f17d100d8fa,6a462281f97fa2858779a5d4,1,商用的话需要正式授权协议，您这边接受吗？,1,0,1,2,
8a83c1e0-1065-412f-bd5e-b82d5ae309f2,6a46228188cd39d1f379b4ac,1,,0,0,0,1,
22a3e972-db92-450c-91f1-1e1e7649ee99,6a462281b34325848a7992e4,1,授权时间有限制吗？还是永久？,0,0,1,2.4,98519a1c-0953-439d-9572-662406d8bc73
d95504e1-0366-4eff-adbe-98d6625accbe,6a462281355a5389d079a867,1,这个我可以拍，大概7天，您能等吗？,0,0,1,2,534b9e3b-f22c-4f7d-b05d-df46e5fce529
a080f9c2-a084-4d53-8df1-c74fc807063e,6a462281d82d749288798c2e,1,手上有画笔在画布上的素材，梦幻，虽然不是完全一样但挺接近的。,0,1,0,4,b1c2eab9-6a4a-417c-ba26-39751567dce5
b171f5cd-4f40-4608-8d54-92951303b53b,6a462281864bd0e82779af46,1,请问独家授权的价格您能接受多少？,0,0,1,2.1,656a40ad-a70d-4d38-9f86-0474fc83bc66
506ef763-bc36-4768-929b-670020d9cf34,6a4622813892814ea0798ca2,1,,1,1,0,1.9,f0bfa8ce-1749-4830-8d41-7b4c8d8791ae
c651a189-e0e2-4f0d-91b6-d8f04a5d3fe5,6a462281ea4b48e23b798f1a,1,,0,1,1,3.9,
7981f628-2022-4da7-9ee9-ef406958ffbc,6a46228156c39b766479a259,1,授权时间有限制吗？还是永久？,1,1,0,2,a52e3e0d-99f5-43b6-a5b2-f691316dba92
1ae3d1c4-04f0-4b1b-8ad8-28813f0b0c86,6a462281adfda8fcdf799572,1,请问这个素材是商用还是个人使用？,1,1,0,3.1,
0dc6c3d4-ba23-4e5d-abd5-446393f34fd7,6a462281a2c258ae93799a7b,1,,1,0,0,3,a5b991a8-4570-4e67-8925-23a29ded775a
becbb2ca-841f-44bd-bf60-38098ca3408d,6a462281bbdeed2d7b79895d,1,,0,1,0,3.4,63808d38-5c7a-4982-8aa3-a6f9df4b5fb3
e883af2e-668d-4b4e-b737-76e2151593cd,6a462281fceda35f2a79a9f4,1,,0,1,1,3.8,
05ca1080-5e33-4072-90e4-d95d2cd4faed,6a46228165c283946279896b,1,有没有类似的参考素材可以发我看看？,0,0,0,3.4,fa3969b4-92a7-4bc3-b32b-3ed0274315a0
0a27bb4f-d5a2-40f1-885d-1baa26abb397,6a462281fc3007ae0979b09f,1,请问对帧率有要求吗？30fps还是30fps？,0,0,1,4.6,1cc9d5c4-17d5-4960-8917-eba5a02334be
8d475c3a-b3bd-4ef4-a7b1-79d36c1c52b3,6a4622817f0680653b79a96e,1,我这边有咖啡豆烘焙过程的素材，4K，深情，可以商用授权。,0,1,0,3.4,91192e1f-53b6-4d09-a241-b12d7a6f9be8
ae61a4e4-ebdc-4538-84c5-e8374fa067f6,6a462281a05d8566aa79b35b,1,需要高帧率慢动作版本吗？,1,1,0,4,8af5ae7f-f54b-4497-b0e8-16594fab14e5
bdc3850b-5918-49c9-8598-260b540a2c14,6a462281cdd6e020497996b6,1,要原始素材还是调过色的？,1,0,1,3.4,
2f353373-62a0-4d2f-87e8-ad0dd4a0dd24,6a4622819aa5a686c679a968,1,这个风格我经常拍，可以定制，需要的话我2天出片。,0,0,1,3.3,
91a1c5f3-dcd9-48ea-94bc-031c1c796aea,6a4622811c7a372dff799ce3,1,,0,1,0,3.3,7ed84a0d-7f25-4323-83e3-60237dfe306d
cb99c6fc-bead-4539-99f7-97347c2f48ec,6a462281f7d93c557c79960c,1,请问需要什么类型的授权？普通授权还是买断？,0,1,1,4.4,958f407f-78d6-46f4-91b7-01295bc8baed
8364971a-f4d9-4f84-9742-d20261071b9a,6a4622819eebc788457992c8,1,需要我提供版权声明和授权书吗？,1,1,1,2.2,84cee33c-edab-4370-9eb2-f64886dfe9a3
a605ff8c-fd3c-4e4d-b0a3-12ea99c6958b,6a462281113f7ad3097991d3,1,,1,1,1,3.8,1558896d-e566-431c-bb9e-5c908ac1064a
4ec9d635-e54e-4381-8a21-57a4211e45ef,6a4622819f8e285e1579af75,1,我手上有城市俯瞰全景的视频素材，专业，宁静，符合你的描述。,1,0,1,3.3,b93f20ec-982b-4783-b0f4-32d33760794b
d3238158-ab77-4899-b981-36b2f5a1db86,6a4622816a1808f8f4798d4d,1,这个素材您是要买断还是只租用一段时间？,1,0,1,4.3,
a6cbbd48-9bea-4077-95d2-e808fb06253a,6a462281120ddaef6479a009,1,交付格式您有偏好吗？还是都可以？,0,1,1,2.7,b30b5835-ecb0-44c1-bc29-ca849be9fcc7
fecbf599-0f5e-42e9-8789-dc9e94656b6e,6a46228116efb84179799556,1,是否需要签署正式授权协议？,0,1,0,3.5,
08fd02a4-8695-4b61-b4a5-ab04c82f52cb,6a46228155a3ea413a798b44,1,正好有茶园采茶特写，无压缩，绚丽，可以直接购买。,0,1,1,3.1,
0ee3ff4d-31bf-40dd-a23e-89df28904eb2,6a4622819d38a41235798a65,1,独家授权和非独家授权您更倾向哪一种？,1,0,0,4.3,16dd6b91-ac0e-465b-851d-95f821639fda
c9e97369-2da2-4ab3-9b41-cf887c8c11f8,6a46228178cec36732798c37,1,素材走什么渠道交付？我们可以商量。,0,1,1,1.5,c0d70c90-e220-4324-ad27-dd3181480a23
7082a259-88c7-4a7a-b902-3bde8d8cc4ca,6a462281d9093d5d9b798ba6,1,我之前拍过类似的素材，可以发作品集给您看。,0,0,0,1.8,
dcd6c69d-97be-485e-9bcd-cd2e6c881094,6a462281585bd845dc79b511,1,我擅长拍剪纸手作特写，如果需要可以定制，时间2天左右。,0,0,0,2,
a267388a-363a-4243-b04c-4ddad8653cbc,6a462281ed499e8c0a799f9e,1,手头没有日落在海平面，但有极光夜空奇观，效果也很棒。,0,1,0,2.2,74c4be47-785c-4980-a765-1ec851eb9f37
7981f628-2022-4da7-9ee9-ef406958ffbc,6a46228105a2872a4779b150,1,,1,1,1,2,ccc0bde2-fca9-46c9-baeb-6334c065c07d
23efcfbc-2494-418c-8556-dd32137e3cca,6a462281bf9dc3086079b496,1,用的是佳能C70，电影级，画质很干净，符合您的要求。,0,0,0,2.7,
f571e978-8fea-41c7-9e8f-b1f5c2bcbbb3,6a462281e6111610ff79969a,1,这是我的作品集链接，您可以看看风格是否匹配。,1,0,0,3,d8782b44-ae4d-4f03-8221-b05c98c86463
2ef37d4d-cd75-479d-ae4a-359180a2de05,6a4622812385f56f3979a25d,1,请问您需要的是冲浪破浪镜头吗？我有一段的样片可以看。,1,1,1,3.6,
90f98125-e678-4d0d-bce4-a8e23e2e80b1,6a462281673d1ae5b3799966,1,我之前拍过类似的素材，可以发作品集给您看。,0,1,0,4.3,30eab634-91ba-4f8a-9c9b-9ec5a27d8a10
efdafce9-3e6f-4fad-adca-b4d0bd719dba,6a46228155ad6dbc1779ac97,1,,0,0,1,1.2,
cb2cc2a9-8c6b-4ef7-95ca-a4c27fd99bc3,6a462281a0f7a0b6df79933d,1,您愿意为这个素材出多少钱？,0,1,1,3.6,
00f9c031-4587-4695-8bf6-635f8254ee2e,6a462281082ad928b3798cc8,1,请问对码率有要求吗？,1,1,0,4.3,01d8e689-71b4-4bd2-99fd-1d782e8d4495
30bc11ae-1805-4cb3-8e61-8a5869b9243a,6a4622818f0e8dc82e798e5e,1,需要原片还是有剪辑过的？,0,0,1,4.5,f0aa3382-5a20-4898-95db-620c7a21c90d
d30c0369-ce93-4979-b0ee-0ee6f01bd2e7,6a462281a1fbe027d979a0c4,1,请问您需要的是骑行风景视角吗？我有一段的样片可以看。,0,0,1,3.6,6c49fd7e-038b-493e-ab1b-6d63ddc3b9ef
f0d2ddd1-d588-4c15-8765-13c858f4db70,6a46228151c18b469f799a65,1,素材怎么交付？网盘还是直接发文件？,1,1,1,4.7,214a449a-afa3-4e5f-a756-240bf2e06bfb
24e93b47-dcd8-443d-97f4-cd3a01c5992c,6a462281e9a29b98fd799754,1,要4K还是1080P就够用了？,1,0,0,5,1076fd54-04c3-4021-897d-51710956a9dc
b78ae137-8792-4e97-a0fd-b0422859f007,6a46228149a6105be97999c6,1,,0,1,0,1.2,e72c4aae-8c48-4b1d-8917-c477f47eb2bb
69ef6651-edef-4d6f-826a-4883418f3a1f,6a4622815effe9b7e4798fb3,1,手头正好有一段蜗牛爬行微距，超清，明亮，应该符合您的需求。,1,1,1,2.9,
4ee5fb98-d5af-4134-9897-eee5d895e0c6,6a462281b0b1d5b90b799385,1,补充一下，这个素材您打算花多少钱买？我们好报价。,1,1,0,2.4,
f78bcd74-870c-4444-aea9-d65490fb6f67,6a4622812dd449f8617994c1,1,,0,1,1,2.7,
7e10a7ac-2112-4024-9d46-b956d596e5db,6a4622819230955b5b79a706,1,时长大概要多少秒？58秒左右够吗？,0,0,1,1.5,
b8a908db-650a-4250-b5d8-28c09e568fc0,6a4622810869203b1a799934,1,,1,1,1,1.7,
7f34edb6-df44-4fac-9f6a-c8bc6dd1a801,6a4622813e3c60b16f7995f7,1,,0,0,1,5,bc6020cb-f1b1-4a0c-9a28-7a55d8b118ef
e6347fa8-73f8-4b22-a569-c933f950d48a,6a46228104357a1ecb79add9,1,如果是独家授权的话，价格会高一些，您能接受吗？,0,0,1,3.5,
d1c4856c-bd95-4732-96d4-1ae137d9c933,6a462281692ea757cc79adf9,1,这个素材您是要买断还是只租用一段时间？,1,1,0,3.9,2dd52153-9b14-4f08-88ba-424c15f6c2fb
6f3fa594-59c7-4aef-952a-f54260a00404,6a462281e3fec90b0f799764,1,,0,1,0,4.7,4a67f38c-1908-4aab-9183-9e5665a9ce1f
2a631dce-12d4-4795-bb6a-4849194a68fd,6a46228176783bbeec79a0e2,1,版权归我还是您？还是共享？,1,0,0,1.6,
3d8b2a62-81d7-4547-89b4-3c39008bd5bc,6a462281fc1387e40c7995ad,1,这个素材如果符合要求，您愿意出多少钱？,1,0,0,2.7,fc468c99-3c77-4f0b-a601-50b83265d994
dd305e82-499d-47d3-9eb8-44656eac1749,6a46228177012f82f07994a2,1,您说的星空下的帐篷具体是什么样子的？有参考图吗？,0,0,1,2.7,16bc9c69-b3a4-45f4-b0bf-b6434b3a3b81
55ae24f3-cad5-4c60-8dac-54cca0dbd776,6a4622816f746d2b89798ae7,1,请问要得急吗？有现成的和可以现拍的。,0,1,1,4,085148f9-44f4-4ade-851e-1f112e1aec33
082daa55-1c9d-43e2-91c0-d5ad49d9174b,6a462281642a4e141c798a6d,1,需要多少条？还是要整组素材包？,0,0,0,5,
366e1fb7-e1b2-4b68-9bad-0005278d6025,6a462281491601cad87991c0,1,,1,1,1,3.5,f6daabeb-6c98-46e5-bba7-30a675955425
d247f765-9c62-4324-8718-d74c4d476cb5,6a4622817ebec7ccf579ab02,1,请问对帧率有要求吗？120fps还是30fps？,1,1,0,5,
fd089a62-a4b5-4f69-aaed-6816da0d309f,6a46228149a6105be97999c6,1,,1,0,1,3.1,3a5acd23-2cfd-4cb2-80c0-26b4a49c188f
ce2b9cb9-8167-42f3-8c3d-e1d7999e7531,6a46228129aced2901799906,1,,0,1,0,3.9,
6f04b444-3b06-43cd-8b4a-adffcb8efee0,6a4622810599235dbf79b1eb,1,,1,0,1,2.2,
7c5659e6-f664-44e6-a1b2-894abba85e55,6a4622812e540a347979a966,1,是横屏还是竖屏的？,1,1,1,2.1,6c356c71-aa05-479d-aa93-67787ceadc49
16b41f71-5dcb-44f1-b0ab-df4cf30c3819,6a462281c8668748cf79b32f,1,手头没有星空银河延时摄影，但有竹海随风摇曳，效果也很棒。,1,0,0,2.9,7ce7f09d-05be-44de-b57c-39aecda48e25
faed2051-a03f-44e2-b2b6-3d00f781feae,6a4622817dbcee0fb179ab4f,1,,1,1,0,2.9,7ce7f09d-05be-44de-b57c-39aecda48e25
02da95ed-68fc-4e0c-a483-18e3ae6531ba,6a4622812c070a214a79b1d9,1,也在找，请问独家授权的价格您能接受多少？,1,0,0,2.7,b4747667-adb8-4fd7-96e4-9bfe2aa76c88
9ad9687e-13ae-4bfe-8838-36b433c8ba18,6a462281af31173539798bfa,1,我可以帮您拍秋叶飘落延时，有指定地点吗？还是我来选景？,1,0,0,4,86d5ddc8-1d5e-4771-881c-618deb6e1b4f
bf7122a7-8d0f-488f-a431-33491583cece,6a462281f007ec056879ab23,1,请问独家授权的价格您能接受多少？,1,0,0,3.3,30353f43-a7f3-404e-8d8c-d22da812139b
7184abf2-f127-419e-b97b-2ac0d6a6b0a1,6a462281aeeaaf33e2798f4d,1,,0,1,0,4.6,
e7cb80cd-7b5c-422b-afa6-54601c6f7180,6a4622813f88f1c82c799ca3,1,我做过同类型的项目，有案例可以分享。,0,1,1,2.8,
bb1f87d3-4f30-4561-9cc4-2c588a2bd5f3,6a4622818d42a396bb79abb7,1,手头没有夏日荷花绽放，但有健身训练动作，效果也很棒。,1,1,0,2.2,9a24b113-dcd7-4b0e-a7a0-0be29435cae7
88760149-9712-45ab-8724-e41ec918b51f,6a462281197b77818079aa23,1,您说的运动冲刺慢动作具体是什么样子的？有参考图吗？,1,0,0,3.9,dff48ec8-41c4-4154-ba96-1d21ecd6a4ef
01ff6c7b-a368-4c44-9c6c-dfa57686cafc,6a462281a8077cf88679a3da,1,请问买断的话包括源文件吗？,1,0,1,1.2,
c75edee9-ee28-4868-a579-610ef025f4c1,6a46228139509c433a79a420,1,我这边有夏日荷花绽放的素材，RAW，大气，可以商用授权。,1,0,1,3.4,0957b2b8-2f5b-440e-922a-53e4ff40181e
