video_id,category_level_1,category_level_2
bd1e1a93-cea2-46d2-89c7-c16772ae505a,Asset,音乐现场
bb04d142-443d-46eb-b454-38be2c5d6de3,Asset,户外旅行
681be8ae-39ad-4b42-8449-b8994c154707,Asset,音乐现场
60126bdd-0b80-4acc-9cf9-c7312c6dd486,Asset,民俗纪实
fb3b51f0-a4dc-49bd-b077-a10dad948c0c,Asset,城市街拍
8a380f50-fd10-4ae8-95c4-779068eacfd7,Asset,城市街拍
3bf449f9-7a47-422f-892b-6da8071fcf10,Asset,婚礼现场
baddc184-c420-42f2-964f-beb90cae2e22,Asset,民俗纪实
a0675b09-18ce-457e-9dbc-dfb82b6f010a,Asset,萌宠日常
63e41922-4adf-49e6-b092-30fb1fd04d57,Asset,美食探店
19806bec-1d55-400e-a78d-3727980d6fec,Asset,电竞比赛
44722530-cf6c-4581-9c90-20239aa68455,Asset,音乐现场
01bd2f1f-4e96-40c8-a44c-fc3f28f90bea,Asset,婚礼现场
08696b05-3dea-4b79-9584-64b93f284f70,Asset,古风汉服
0efdb53e-e5af-4ae2-836b-4b9e19ec92aa,Asset,婚礼现场
ad740ccf-ff0b-46a3-9657-473ec93b4c70,Asset,音乐现场
68fb4f30-737a-4659-b2b0-8619da010d4f,Asset,萌宠日常
c5dba486-e693-4108-8954-585dc9134b66,Asset,二次元漫展
b170cb37-9905-4e6e-a96f-6a7912efdb88,Asset,校园生活
7313f87c-f537-4ea6-9599-70d54229619b,Asset,美食探店
f6d6eec8-88db-444f-afef-3b43fc1575f6,Asset,二次元漫展
ae1596ef-ae7b-4521-acde-6bf1b3a1b178,Asset,咖啡文化
b121c3b2-5d32-4706-842c-8ad7b51d3d61,Asset,户外旅行
132b12c7-4318-4d06-859c-265a2d0f567d,Asset,电竞比赛
04c77d5d-b62e-4114-96f7-ef754cf128aa,Asset,城市街拍
59377b2b-894b-4bc4-92a0-ce35544e61ca,Asset,民俗纪实
e3904955-d543-4326-af12-c464479f99af,Asset,户外旅行
92bafccd-8804-43f5-b24e-d2b2472d7ec5,Asset,户外旅行
da1c8f13-5ea4-4193-a6e7-283dc9d18d14,Asset,电竞比赛
9613ebed-6f82-49e0-ab1b-323dd6d0fea1,Asset,古风汉服
ccd40480-f069-4010-b992-71574f6e9432,Asset,咖啡文化
499f8134-e923-4c7a-be20-d5c45777d9c2,Asset,咖啡文化
e0d81eb9-8e29-4015-8655-e273bb2f0baa,Asset,咖啡文化
6cbb88b8-943c-4e5c-9e52-02360f806ac6,Asset,音乐现场
facc6857-b0ee-4f1d-8def-380d1583b04a,Asset,家居装修
76f62d9c-91e5-4767-b79a-ddbe1e215d0b,Asset,民俗纪实
9a7bc2ad-9d7b-43ae-9a03-7eb5ad2b82df,Asset,婚礼现场
c0aba338-aab1-4677-b27a-1d6861f78866,Asset,科技测评
518748e0-057e-403c-af46-f27d41e71711,Asset,户外旅行
713c21ab-5856-4e86-8055-a947ea8c0505,Asset,古风汉服
a5cc50b4-fbad-4bea-9b3a-2c1ac92ba749,Asset,户外旅行
1da58b23-c5f9-4797-a7e5-df5d8db32f39,Asset,音乐现场
308203ab-55fb-435b-9cb3-3b148623e049,Asset,户外旅行
17dc0194-13f2-4fea-b1d2-bcfa7e8acec0,Asset,萌宠日常
a2f3d6e1-ae2d-4ba8-9991-5e57216dec82,Asset,音乐现场
8f0b1b52-9eab-409d-ba25-4ee4fb5f531e,Asset,科技测评
1de8dc1c-62af-407a-a3e3-968440ba80ca,Asset,城市街拍
bb36e2d0-c0e1-4480-b82d-4a10b77f75dc,Asset,咖啡文化
d8ab0158-ef26-4963-ab09-8e68474e46ee,Asset,校园生活
02177860-06ec-4bb1-9091-a67cc5337529,Asset,二次元漫展
05b95d5a-a522-4cc0-9c7b-1c45e596c4c5,Asset,户外旅行
7209dc8b-aabe-476b-b812-45b335b63f13,Asset,家居装修
565bd9a6-03d2-41d9-b94e-12b9515b94d5,Asset,科技测评
1fd13e08-3f2f-43ba-8e4a-a73c12440815,Asset,户外旅行
3bbe48d0-967d-4e96-9b7a-16bb46603dc9,Asset,美食探店
47c47d40-3a44-46b8-9d86-9963f8734261,Asset,电竞比赛
e22ca754-f902-411c-a483-77ea974c64b3,Asset,萌宠日常
e8911fc2-5fa8-4d29-9a04-69b29421d1b4,Asset,婚礼现场
ffabfffe-311d-4cca-a49c-5bfc2122b81f,Asset,萌宠日常
b7c9021d-50d8-4b8c-824e-212cc53ed93a,Asset,民俗纪实
65af8989-81ad-4344-9a57-02b584178aa2,Asset,校园生活
ba80764a-409a-4236-825b-fec8b085155c,Asset,民俗纪实
9e123104-e7cf-4778-8938-4600de08411e,Asset,家居装修
7968ebcf-9f08-482f-94ff-3188fc839f8f,Asset,电竞比赛
47dac1b3-d382-4bc4-b560-ed6dbf64ec1b,Asset,城市街拍
e66f26e1-0a49-4817-a73f-6e6bb3eee5d4,Asset,音乐现场
1dfcc453-68bd-4e44-81ca-68baa08a553c,Asset,城市街拍
508e7e1b-a080-4cd6-8d1a-c49d7a2e3033,Asset,美食探店
42710d3e-af38-4078-9e18-6b9c626ca2e8,Asset,科技测评
2f1bc0b7-dd9c-42b8-8866-c7b0f3051ed2,Asset,民俗纪实
09aec899-4301-4b2b-83b2-239aeb8af999,Asset,音乐现场
995621c6-1210-4677-8f5b-a3a59a3048c9,Asset,婚礼现场
239602da-cb35-47fe-8390-9f55a8b3122e,Asset,城市街拍
294b2aa3-26c7-4246-9bdd-de196ed39aa5,Asset,科技测评
a5c71c45-9646-4454-aafd-71476fc660e8,Asset,电竞比赛
c705e4fc-08aa-4740-8b88-1c73ac2d289c,Asset,家居装修
ebb7476b-6e24-4cbc-aeee-c8df47fc0c72,Asset,古风汉服
c5a87d05-b772-4d29-b188-344c58784435,Asset,户外旅行
96a299a9-9c96-42cf-bc0c-1ef7df8fd715,Asset,音乐现场
4142a8d4-798a-4eba-9c31-60488f41b3c9,Asset,婚礼现场
17531854-b4a8-41dc-ad52-c09abd9d69e9,Asset,校园生活
e2cbc9c3-9e2a-464a-b783-d1463c666088,Asset,婚礼现场
6de03cb1-f8c0-4afc-b73a-9efe8233931b,Asset,城市街拍
f178d8e2-9bc9-4216-89a1-a36a54e867b1,Asset,户外旅行
715f63cf-b28e-4c36-a787-0642ed9c57dd,Asset,电竞比赛
ab11751e-697f-4a80-ba50-6e1dcbe814b3,Asset,户外旅行
a2f522f2-23bf-4c08-9d22-cd3edcab6d5c,Asset,二次元漫展
77de9417-87eb-4c97-ac14-549d8eab0ecd,Asset,校园生活
409cd10e-1b37-472d-94a2-1555aa42ecc0,Asset,校园生活
be1adaab-2adf-48dd-8689-070d8649dd38,Asset,城市街拍
02d999ce-e282-46b6-bf6d-602469083d89,Asset,城市街拍
ecc9a700-5aaa-4429-b354-efaf13380def,Asset,萌宠日常
94646096-9d2c-4000-a847-9636d24decd2,Asset,家居装修
20965b35-7c95-4fcc-941e-c3cc7eb58b2d,Asset,萌宠日常
681ca122-bd3e-4315-a8ed-0c753f698135,Asset,咖啡文化
336cde03-1bcc-4d94-96cd-fc5602cbc10d,Asset,咖啡文化
99483f4e-1fac-4647-ab63-4ed93c73964a,Asset,科技测评
405290fb-9526-4545-a542-188062362774,Asset,美食探店
c6a57340-073b-4c37-998a-41c6c6d6cc42,Asset,电竞比赛
124793a1-9c92-4a2d-bf3d-81266be11dee,Asset,家居装修
df2bf87a-daa2-4aac-ad82-dc323635c0bf,Asset,古风汉服
de4fcba5-136a-4198-a13c-54d64095674c,Asset,美食探店
8e4b1b9f-7c01-498e-b21a-e6022c7a6dd5,Asset,二次元漫展
e03a26db-4e8a-4f3f-8218-341c9fd6baf4,Asset,民俗纪实
b0983cf7-6266-4e9f-8fe0-eb15d1466ab4,Asset,咖啡文化
ff3f32a8-27a4-4eae-8232-8459eb6c30b9,Asset,萌宠日常
2958eb86-c980-45f9-b6a5-a966267cb98c,Asset,科技测评
6434da19-6c8f-45d5-afec-28d5ae9cc546,Asset,校园生活
64386c37-5979-4f6e-8cfc-a8749d5e93eb,Asset,科技测评
042ec968-aa06-4e5d-8a1e-089c65e8a8b5,Asset,美食探店
1156a28f-78e8-4270-9b18-cd12b7b7f6dd,Asset,城市街拍
7e0a07b3-9ea4-41a8-bbab-6819bf7fb449,Asset,家居装修
f3b02e44-ce37-4060-8076-a6e155d93220,Asset,萌宠日常
a6118c8f-202a-4a77-8431-ac68a5c42cae,Asset,美食探店
e7117b3d-5b42-4816-9cd0-cfa33018da04,Asset,科技测评
394af5d0-f1df-4dd0-9111-f67ad4081a1a,Asset,电竞比赛
977d8dad-64b6-4117-9437-3616d085c28d,Asset,城市街拍
bb1a1b28-6891-4048-bde6-f77263963703,Asset,古风汉服
8b7617a0-8ac2-4b9e-9f9d-fdb158e25b30,Asset,城市街拍
ab58457f-ddf0-4030-b990-68bde589cc7f,Asset,咖啡文化
f455cb02-a0c7-40cf-ac87-58c875499345,Asset,二次元漫展
e776089e-44e8-49ce-b599-b882e04588fe,Asset,家居装修
3d9cea72-0cba-4ceb-b5f6-a641b0d94037,Asset,古风汉服
c5c10aa3-c5b9-434b-a464-9f3a4bc06af8,Asset,校园生活
07fd95dc-ac38-43f5-a535-ce7d69a88c28,Asset,美食探店
b100d7e7-93b1-471c-b2bf-d4d4d0ae8c07,Asset,城市街拍
3f1068f4-e05c-477b-9c5f-b7709bc20649,Asset,美食探店
a7859de8-ae70-44dd-bdc6-4ad0d45b0317,Asset,校园生活
676cfa2a-a878-4b4a-a3d9-945831800463,Asset,家居装修
cb907d48-540a-4709-a966-f218632e5345,Asset,二次元漫展
8073d6d3-d857-4cb5-8ea4-15b0f6d65449,Asset,萌宠日常
c443807a-01da-4278-95a5-6da2eb92ca0c,Asset,美食探店
c1730371-95d2-4377-9033-3486b12aa58a,Asset,科技测评
c6930f18-5d04-4768-85a5-88aac8bd3481,Asset,校园生活
be95e885-1787-4c1e-8cb5-2ae6ad43ad66,Asset,古风汉服
9a93d186-5c3d-40b9-833d-16c701049152,Asset,电竞比赛
418ec006-91a4-496b-8c7d-5b686bc959da,Asset,咖啡文化
683e59a1-21ea-4c7a-afda-b273697a1ecf,Asset,家居装修
f30f146d-0e4e-4050-af34-fb24aaf5e568,Asset,家居装修
15a3b296-86f0-41a5-8077-ce4f13e8ea24,Asset,科技测评
f5bd27d5-688f-42c8-b466-4f7375cb20d9,Asset,科技测评
55f42ae7-9755-4682-9db5-27770d5b45a3,Asset,古风汉服
b8b8d37a-7164-4a0a-ae2b-37d8ac30fbd1,Asset,校园生活
2ad03db0-9fb2-4a29-bb11-4945df2c0c48,Asset,家居装修
41508851-ab0f-4bdd-a2d6-4ae4d0665a04,Asset,电竞比赛
dcba8e72-d11a-4605-8709-5acdca07f4c4,Asset,户外旅行
4fc75ed3-178e-4e3c-8809-a21951eca76a,Asset,城市街拍
8aaf710c-9b69-4a1c-b6cf-2485479fc954,Asset,校园生活
93b5ed02-2bc3-4816-8950-8530e268c27d,Asset,家居装修
be6d949a-fc82-446d-89e6-45129a92ca05,Asset,户外旅行
465271fa-ca73-4dd8-b41d-6df96d41f2e3,Asset,民俗纪实
687bed57-5ebb-4ba3-af90-e72bb6a0ccf2,Asset,民俗纪实
736fd1de-02a9-42f7-b68d-44459db0c3c1,Asset,户外旅行
a5dec33d-ba63-40b5-b859-6a1098c4826e,Asset,美食探店
e21b70e1-70c1-438d-bae8-4c98c7fa5425,Asset,科技测评
b6240b5c-4c3c-4434-94b4-66064ec0dfe4,Asset,美食探店
5a11c680-6705-46dd-84ca-24a344f52cca,Asset,音乐现场
bb6dcb01-4247-4764-86e9-ac9a22387712,Asset,科技测评
d0c48493-7233-4104-8177-2d201b900ade,Asset,二次元漫展
996f1d9b-fdff-49cb-b551-0a04ab37fb89,Asset,电竞比赛
668423f6-8c71-4838-891d-7e0135663371,Asset,城市街拍
9c5cb8c8-3fdc-4afb-95dd-435a706f2897,Asset,美食探店
7d9ce6ba-0eb2-4134-a033-3e30afa9f63a,Asset,户外旅行
15a6ff58-c3b8-4e79-8164-582ef8b667c2,Asset,电竞比赛
6f948709-81f4-46fc-bfad-b9ec693cb682,Asset,城市街拍
d540e6c0-7c4c-46f6-b704-812465dbbb3a,Asset,家居装修
8024f236-8135-4c3e-92bd-3a919629b4bd,Asset,萌宠日常
e18bbcb5-5d83-4b4c-9fff-5da559af0288,Asset,家居装修
2c14b714-6df6-4e9e-99d2-6effc45242c0,Asset,家居装修
a937af8a-9b27-4efe-bcc8-82de1c19bd07,Asset,美食探店
28627a89-d6f9-4469-b87d-80fc1b9728ea,Asset,科技测评
1485928d-0156-4581-9dd9-e29d18c59a0e,Asset,咖啡文化
4e43b00d-d096-463c-acc3-6b3ca847f3bf,Asset,家居装修
97b8eb36-5769-4a85-8550-187b00ad68e7,Asset,萌宠日常
df78c701-0652-4542-b64f-85defd6afefb,Asset,户外旅行
a040764d-631e-404e-b8d1-45def3a286f7,Asset,科技测评
0a74bdfa-5641-4c62-80c3-88fb63647670,Asset,家居装修
0e52345f-b62f-4303-a23a-87bfc1100f25,Asset,城市街拍
2b851541-86a5-4da4-a359-eb6745e0b592,Asset,婚礼现场
212bfbae-9f42-48d7-bb71-207470173a11,Asset,家居装修
28378046-7270-42e8-ba7b-32f986d53f7d,Asset,民俗纪实
e39c08ec-1451-4e8c-856c-6c1257417799,Asset,古风汉服
f4ce83b1-0576-4edc-8312-efd0cda77581,Asset,美食探店
f5d0309b-2032-4e10-a4cf-1c91ce05e491,Asset,电竞比赛
b909ce47-82a0-40c7-a81e-3a9d15bf36e2,Asset,校园生活
9b61f786-8b9a-47fd-ba6f-a325def42504,Asset,美食探店
141cfba4-d009-489d-af1d-48e84f9287b1,Asset,古风汉服
2016a8f8-6895-452b-bcda-2ea633b4c5b7,Asset,城市街拍
da4e237b-0027-42fc-8331-1c678f44ae90,Asset,古风汉服
2c22d63c-a6dd-4d74-bbd2-f75b0ed06133,Asset,家居装修
81ea9459-b6fb-4db9-8bbb-235d7aca9b7c,Asset,家居装修
07f68ee2-90f6-4177-ae2b-69c4ec0147d8,Asset,古风汉服
4ab98a07-d89c-4c17-97a7-82c23579bd95,Asset,户外旅行
4c4401ee-ea75-4727-94ac-ba5b48d5bda4,Asset,户外旅行
ce0e20dc-fb97-459d-b4d8-78bfd987cae5,Asset,咖啡文化
dd52a7e0-3731-469d-a001-626307a58098,Asset,民俗纪实
5a1cf26c-8d69-49e9-b11e-b4889e4f4ac9,Asset,家居装修
bb1c6fa4-37ea-49c8-b387-474bffa8f303,Asset,家居装修
0773a63e-0d4a-4f0b-a308-7890e3e5674b,Asset,美食探店
b588a99a-35ae-46cd-a247-5e726ec8a107,Asset,萌宠日常
943408ed-f235-4f23-812e-fe755b74feba,Asset,萌宠日常
43641472-d008-4c3f-9490-24b51d7a4aca,Asset,音乐现场
05501475-613e-43b4-b1db-e263bc54966c,Asset,音乐现场
743b2a06-d1da-4920-92d6-61b6c41af494,Asset,科技测评
86e82082-57e0-4e16-a151-549ebcdad06c,Asset,民俗纪实
93a2c1da-beaf-4287-9aaf-d4dd0f96199d,Asset,户外旅行
fd3731fd-1452-40b8-932b-519b9985406f,Asset,家居装修
38c2e5b6-d90d-4e5f-acb7-860d2696979d,Asset,科技测评
208b524e-0bac-4270-b4ae-ab5b7dfb398f,Asset,萌宠日常
f45c0079-6796-4698-837c-378a4c722644,Asset,家居装修
d14f91bd-b161-4584-8ce6-d7d1abaeae13,Asset,电竞比赛
3d90eb1b-739e-4a25-b98e-823587cd9480,Asset,音乐现场
7e42f815-ea0d-4e90-b117-d1c578120849,Asset,婚礼现场
3855e198-3b72-4ee4-8b5f-f516ba000c3a,Asset,萌宠日常
0fc32ceb-540e-4e11-8f75-f207d0315b5e,Asset,家居装修
56d996e0-e488-4490-8852-70dd11db1dc7,Asset,萌宠日常
cd0b1fbe-66f8-47e3-88c6-ffcc04a3adee,Asset,咖啡文化
15fa6b33-5c4d-4118-b6f4-553dc21b712f,Asset,家居装修
614a65e3-6a2b-48cd-85d4-3adf1a8887b3,Asset,二次元漫展
b6a085e5-4649-4ed2-8c9c-73dfdefd7d91,Asset,美食探店
da22389e-82f5-474d-a3f7-da961e5c6678,Asset,科技测评
d323173e-131d-46e9-af85-cd37ab1dc595,Asset,科技测评
59939855-94f5-4130-8267-f3544ca5281b,Asset,美食探店
21cf97d3-49ba-4215-aa65-0db620f9007e,Asset,音乐现场
dc13aa24-425f-4d59-86f4-bf1134d653bb,Asset,美食探店
d80cf361-3347-41b5-a68d-9c4f4d74ec52,Asset,咖啡文化
d03d904c-9a7d-4225-89be-fb7173fe8a13,Asset,咖啡文化
000fcec9-8831-4cbc-bea5-88eec3956f35,Asset,音乐现场
e6bdd6ba-4aa5-4791-93ac-8446307f7885,Asset,校园生活
b07146d5-d865-4f83-bade-e1e0c66545da,Asset,电竞比赛
19d3b0f6-1596-4bd3-b105-2182ffb82888,Asset,民俗纪实
9bf009de-213e-4515-ad15-d1aacc53adbc,Asset,家居装修
a89cf31b-1263-43f3-925b-e2c7a83f475f,Asset,科技测评
d0ba80bd-8b15-44de-9421-a6a4aa87077d,Asset,科技测评
ca3b24e4-cf77-4978-8937-99f5b25b0223,Asset,婚礼现场
1b0934c9-51ee-41e4-add3-06ff3dc1465a,Asset,咖啡文化
0776fa4e-e9bb-4ce4-9e7e-f2f3f9c1cdeb,Asset,婚礼现场
9dad5007-a00e-47b8-8e76-abb7459cdbaf,Asset,户外旅行
128f7371-4d9c-4db3-8d2e-d7844583321f,Asset,家居装修
4e28470e-3161-4bf9-b272-aa30e68e421c,Asset,城市街拍
cd812630-1ad6-4f0f-a024-1223c5a2dc55,Asset,二次元漫展
b6bd1380-85c8-4a54-9a01-bd77891d71b4,Asset,校园生活
42abb500-11bd-42ac-b288-4d7e2b32b254,Asset,咖啡文化
d7bbf180-51cd-42b4-99a2-63039717c6fb,Asset,科技测评
a75a78ff-61eb-4acc-a7ca-2f906f3d694b,Asset,萌宠日常
3f0072f1-901e-40c0-9e6b-f62eabe93208,Asset,二次元漫展
c23cb65f-8b28-4e49-8ddd-8f3f07bc6671,Asset,咖啡文化
5e4306c0-bc60-47eb-8ffb-427a4fadcc18,Asset,二次元漫展
2f617b34-60a9-415e-ba01-c4be448b8c5e,Asset,古风汉服
3ef852ca-dd4d-4afb-8783-536a48a60763,Asset,科技测评
143ae912-cec1-4a2e-94e6-c23199169745,Asset,咖啡文化
0a334fc4-b3c9-46b7-86fd-2b986572d6f0,Asset,音乐现场
d48e9cf7-8b52-482f-9d9c-48a25a491432,Asset,电竞比赛
f3f7d9d5-cb7f-4fcb-9185-d95735beb0e2,Asset,家居装修
d5276186-5ab7-4781-a075-802d70973d37,Asset,电竞比赛
a30db797-4e78-431c-9b95-d7e6d57fab6b,Asset,科技测评
6c88c352-c8f2-48a7-a22d-e1dd3473d4cf,Asset,萌宠日常
a2d81eca-c3a1-4e0b-9cbc-5642309f9b65,Asset,二次元漫展
daa4d29c-9ec7-4302-8d2c-04c77e9f3331,Asset,二次元漫展
440d1bb6-e609-404d-8bb2-7c694eea140e,Asset,音乐现场
5bd1c4b9-829e-42a9-8371-49f192694ee7,Asset,音乐现场
8c9c7352-158c-411c-a5dc-e7babb9995aa,Asset,户外旅行
f35e87f8-1fa8-40ca-85e9-ba30d1c65a1d,Asset,家居装修
1c0df44b-b2ea-4412-968b-4184ccc8be2b,Asset,城市街拍
17d1ea63-091d-4edd-a2dc-267b1c9f7585,Asset,户外旅行
7c5e7370-d426-420a-9052-bff47df6a512,Asset,民俗纪实
be4f7e49-d4b3-4fbf-a1de-a61f63be147c,Asset,户外旅行
3f618b65-5f55-4971-b35a-f0040b8ed54b,Asset,家居装修
64413088-861c-476a-b254-945ab44abafb,Asset,科技测评
58079a60-6766-4b17-83be-335fb6353c8d,Asset,户外旅行
0fd920e4-288c-493d-aa6b-1733072d6f24,Asset,电竞比赛
dcc5a0ed-439e-440d-a794-afa0c82ed751,Asset,科技测评
b98e00b2-ba30-4809-b2b5-d06102e57774,Asset,校园生活
52949f0e-73b7-47ec-86bd-78c22474b1ad,Asset,古风汉服
e40dcc9c-542d-40d3-98fc-7645d199a071,Asset,婚礼现场
556863e6-0f49-48ac-8e0b-2eef00559c07,Asset,美食探店
c410befd-b8b9-4554-b08e-9a7b771c28e6,Asset,科技测评
3a6be69c-5cbf-43a1-875e-fe23a61e7518,Asset,婚礼现场
37a96c39-3222-4147-a8b6-207230792317,Asset,科技测评
bce595ef-9208-4e3b-b71c-80638d72398b,Asset,电竞比赛
4f20d3e1-3579-41ec-9dbe-d8d8e9e2bee0,Asset,科技测评
1821a018-b90a-47a7-8a68-c12e730c7882,Asset,婚礼现场
54c43206-bcbe-4a64-a545-013ca893abf3,Asset,户外旅行
5650d699-3cd7-416d-b37e-ca5f4df69049,Asset,户外旅行
23f59c48-42f5-47a0-8beb-f350036c7747,Asset,电竞比赛
02b2a6ce-c8b2-4160-8f1b-2bfbb8b10efc,Asset,户外旅行
de2421f3-cfd1-496d-92cb-c28db4fecf9c,Asset,民俗纪实
addab6cb-f133-4b0b-aac7-a9b725342958,Asset,城市街拍
7a209240-edd3-4cf1-aa1f-dede93543ef9,Asset,婚礼现场
6cc0599f-bf99-4c9a-b245-03751fbb5780,Asset,咖啡文化
b479cc1b-e886-4cb2-8cb3-90f9c21f17ee,Asset,咖啡文化
90c9edcd-648f-4d1f-8b36-e20fb0fcc0ba,Asset,户外旅行
4a67f38c-1908-4aab-9183-9e5665a9ce1f,Asset,二次元漫展
18626dd2-c927-4ab2-bf70-d97b78fde5a6,Asset,科技测评
002412b5-4a77-4e22-801e-0d04c9ac518e,Asset,民俗纪实
6cc4abc9-db66-4b73-890b-e3ecf4852e35,Asset,校园生活
7b07d2a9-b6d1-4d22-94bc-840195646cb5,Asset,咖啡文化
208334ed-03b0-45a5-952c-2c2361cffbe8,Asset,电竞比赛
7e1e18d5-ab5c-4e38-a96a-5b4dbfce3e6d,Asset,美食探店
88fd7cdd-f881-402d-b1d5-b769562aecbf,Asset,婚礼现场
59b71234-572a-44a6-b679-065320fca638,Asset,家居装修
36608cdb-23e3-4020-8e55-ae205775a7ae,Asset,音乐现场
a91e9b90-970c-4a02-9c2e-21ae76bb2e26,Asset,校园生活
67a1e750-0020-4846-909a-dffa75ff767b,Asset,咖啡文化
3ab9d163-4e9f-4fdc-ae83-ca8583449289,Asset,古风汉服
05bd7567-daf4-4e31-aa4c-bcba2d3f8f23,Asset,电竞比赛
cc949a51-77df-45f3-ba02-5453b8e66937,Asset,民俗纪实
a0800d1c-00cb-4a6b-afc1-d8b914caac38,Asset,家居装修
3891fbe0-f6bc-4f3a-9332-114d950e47df,Asset,美食探店
b4972ed0-e79e-4aaa-8ae5-fa0d41ad7a71,Asset,婚礼现场
1fcc0f8c-8503-4dd2-9f2e-83888fcb2077,Asset,家居装修
0abed278-262c-4d4d-8104-c969fbe8d2d0,Asset,美食探店
cecf9593-0fb8-4e2a-aba9-4fe3c080747d,Asset,二次元漫展
7dfba3f1-f51b-4f0a-923a-ca115bf2bd08,Asset,美食探店
bdb7acbf-3d53-442e-990f-f339ef0455d7,Asset,户外旅行
53889051-eae0-411e-874e-e630ee1f667b,Asset,户外旅行
963f015f-e960-4dbf-9911-dc4fe213a394,Asset,民俗纪实
d7ceba23-e2c0-4044-b66a-e8295b173a70,Asset,二次元漫展
2f42cbcf-eb13-41f7-84bf-4032f11ecedd,Asset,民俗纪实
574ec79b-872d-4ea1-a4f3-f15383a24ccf,Asset,家居装修
3ff7625a-646a-46f0-8e6c-0b1b7d493e4c,Asset,萌宠日常
1d292987-4053-4687-b6a4-233fde04dea4,Asset,咖啡文化
284cf3ef-f106-4eb7-be90-c306569eb3ec,Asset,古风汉服
d0afaaf1-7110-4861-b8be-620d4a89d283,Asset,家居装修
60557dd4-87c4-4a87-852a-01f261b69a0a,Asset,校园生活
89ce56e7-efa4-4866-8ec9-8f9e078532e5,Asset,二次元漫展
5ccd3f99-9548-4de2-b139-c6e2467f48df,Asset,美食探店
bd39192f-1050-4e11-9e73-83612602ac5e,Asset,科技测评
8acc658e-9a5d-4efe-b11b-5a24f32884d1,Asset,科技测评
29344252-0192-4bee-9d87-ee4af3f1b8b1,Asset,音乐现场
b0c8bbee-acd6-414e-b632-18c2494ab3fc,Asset,萌宠日常
cb775e9f-be57-4a28-9c69-cbe9e5efcb7b,Asset,音乐现场
1c7e05f8-474d-44f2-aacf-06f480eccc50,Asset,民俗纪实
150af465-0fe6-4231-9b53-8bf8d4c50402,Asset,二次元漫展
8e692ea7-a05e-471b-a378-e63f47b5e85e,Asset,古风汉服
7d93c683-7ec4-442f-b98f-7c78557acaa9,Asset,萌宠日常
36e73610-c77f-4a82-af83-a7f960dad580,Asset,电竞比赛
501612db-e706-4798-8246-9c88f628329b,Asset,美食探店
b015c8e2-2314-4c17-91c9-730b18da1f39,Asset,户外旅行
9562161c-4d5b-494f-acca-7de0bd48c7ba,Asset,美食探店
e3313b32-49b6-4758-baf7-de040e7a3c1b,Asset,咖啡文化
dbf5377c-6c72-4a93-b301-95966a368e92,Asset,咖啡文化
8d75e45b-6d29-4f4f-839c-2ebc5afe8da0,Asset,美食探店
f68cb8cc-053b-4a4e-9a22-e7b8adb97d98,Asset,科技测评
dce38180-d23a-4de2-b86d-f30a2b1665cf,Asset,户外旅行
0e3eb94a-d10f-4dc6-a768-75c55280afa6,Asset,咖啡文化
33f4a0bb-5ed5-4076-9887-1adcb8ac2ab9,Asset,美食探店
b0c132c7-81ec-4d91-ab46-a7e1713f67b4,Asset,电竞比赛
3331c562-f58f-407b-adbd-77a2926942d6,Asset,城市街拍
08c06ec2-6361-4ea4-a835-bf28c19b4e54,Asset,萌宠日常
d3b8f6ee-ffd8-472d-bd4a-d0d87c7f3a22,Asset,户外旅行
cc26738c-f29a-4df4-99c7-6e6081597451,Asset,科技测评
aa3b0569-2c6a-409f-a3c6-0b40c1b9e186,Asset,萌宠日常
d0aef824-085e-40d0-9cb0-22079f934234,Asset,家居装修
a009e3c5-99e7-4d09-be3f-9b559ed30bed,Asset,婚礼现场
5d06dcc5-3589-4789-b844-b29a91a0864b,Asset,户外旅行
8f96a591-77ec-48a5-b188-183a29f84067,Asset,古风汉服
9c53c838-54d7-4302-8ff8-afcd3b7571b3,Asset,校园生活
5ea39473-2de5-4c99-afad-07f8003be32d,Asset,电竞比赛
54f67acb-9e6b-4ec5-a7c3-b7936b8b2ef3,Asset,民俗纪实
f50dd7e1-40fa-416d-8f1d-98a8d0905049,Asset,萌宠日常
9ea73981-ca48-4555-8995-f323bfb36f6f,Asset,校园生活
260cc7c5-4de6-401a-ad40-54ba3957f494,Asset,二次元漫展
7aee5e6c-7a2f-4656-bedf-b9ca77257154,Asset,古风汉服
a32c4934-4d38-4b7b-b6c5-0536b0d9d755,Asset,美食探店
42e8a512-35ab-40c2-9040-5d14fde3bce3,Asset,美食探店
6fe74159-7a32-4565-a031-5fea16622a3d,Asset,萌宠日常
83de3f4c-22df-46bf-90fb-097332b64445,Asset,古风汉服
d18dec05-7e0f-4860-ab6a-b66f1d3c490c,Asset,校园生活
0eb56601-0594-401f-9e78-62732dc1e2e5,Asset,咖啡文化
8fc77781-015b-415f-b061-9b5ff1e9d853,Asset,科技测评
bd4fb402-4d02-44ee-b3f6-451f7b8b9c1e,Asset,家居装修
2ead4dd5-e4e1-4e61-85d6-27b6c747c14b,Asset,户外旅行
e6675497-a57b-4e4d-9821-e19ec89c84ab,Asset,二次元漫展
cdf9c949-2dba-4301-8b53-7363a06ee8dd,Asset,音乐现场
3f14983f-3090-4967-a451-3bc151e32619,Asset,城市街拍
85bf656a-b49a-4802-a1f6-5e9c1dadf832,Asset,美食探店
